year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1972-73,19,20,26,31,0,CCHA,35,Bowling Green University,51
1973-74,20,27,50,43,0,CCHA,39,Bowling Green University,70
1974-75,21,5,14,11,0,NAPro,13,Cape Cod Codders,16
1975-76,22,11,29,17,0,NAPro,23,Syracuse Blazers,28
1976-77,23,18,4,36,0,NAPro,18,Syracuse Blazers,54
1977-78,24,11,44,13,0,AHL,24,Philadelphia Firebirds,24
1979-80,26,28,59,40,0,AHL,71,Syracuse Firebirds,68
1980-81,27,22,57,33,0,CHL,57,Birmingham Bulls,55
1980-81,27,10,29,10,0,AHL,18,Binghamton Whalers,20
1981-82,28,12,46,17,0,W.German,35,EHC Eisbaren Berlin,29
