even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,0,CAR,0,0,25,0,1,NHL,0,0,3,2008-09,1,0,,0,0,0
1,0,SJS,1,4,26,0,8,NHL,0,5,42,2009-10,7,20.0,,0,1,0
