pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Verdun Jr. Maple Leafs,1,0,1,MMJHL,4,1937-38,16,0
12,Verdun Jr. Maple Leafs,5,0,9,M-Cup,5,1937-38,16,4
8,Verdun Jr. Maple Leafs,1,0,2,QJHL,3,1938-39,17,1
22,Verdun Jr. Maple Leafs,4,0,8,M-Cup,7,1938-39,17,4
8,Oshawa Generals,5,0,8,OHA-Jr.,7,1939-40,18,3
24,Oshawa Generals,2,0,3,M-Cup,8,1939-40,18,1
6,Oshawa Generals,8,0,11,OHA-Jr.,12,1940-41,19,3
14,Oshawa Generals,8,0,10,M-Cup,5,1940-41,19,2
8,Hershey Bears,1,0,1,AHL,10,1941-42,20,0
8,Montreal RCAF,6,0,8,QSHL,12,1942-43,21,2
0,Buffalo Bisons,5,0,5,AHL,4,1946-47,25,0
2,Buffalo Bisons,2,0,2,AHL,3,1953-54,32,0
