game_winning_goals,takeaways,plus_minus,shots,faceoff_loses,shorthanded_assists,games_played,assists,faceoff_wins,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,pim,league,shotsPercentage,power_play_assists,hits,faceoff_percentage,blocks,age,total_shots,average_ice_time,awards,points,giveaways,even_strength_goals,total_ice_time,team
0,0,-3,6,0,0,10,0,0,2009-10,0,0,0,0,50,NHL,0.0,0,22,0,3,22,11,7:43,[],0,0,0,77,FLA
0,0,-1,0,0,0,2,0,0,2010-11,0,0,0,0,10,NHL,0,0,6,0,0,23,0,8:33,[],0,1,0,17,FLA
0,2,1,4,0,0,6,2,0,2011-12,2,0,0,0,5,NHL,0.0,0,17,0,2,24,6,8:03,[],2,1,0,48,VAN
