year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2003-04,17,0,64,7,7,OHL,66,Brampton Battalion,7
2004-05,18,1,147,6,12,OHL,61,Brampton Battalion,7
2005-06,19,3,202,9,4,OHL,65,Brampton Battalion,12
2006-07,20,0,2,1,0,AHL,3,Toronto Marlies,1
2006-07,20,3,179,19,-9,OHL,62,2 Teams,22
2006-07,20,2,113,12,-3,OHL,36,Brampton Battalion,14
2006-07,20,1,66,7,-6,OHL,26,Owen Sound Attack,8
2007-08,21,1,68,9,15,AHL,54,Toronto Marlies,10
2007-08,21,0,19,4,12,ECHL,13,Columbia Inferno,4
2008-09,22,1,103,10,17,AHL,65,Toronto Marlies,11
2009-10,23,2,142,7,-19,AHL,74,Toronto Marlies,9
2010-11,24,0,22,0,-2,AHL,14,Hershey Bears,0
2011-12,25,0,9,1,-1,AHL,6,Hershey Bears,1
2011-12,25,1,110,5,4,ECHL,56,South Carolina Stingrays,6
2012-13,26,1,121,13,9,ECHL,68,Toledo Walleye,14
