year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2006-07,16,1,2,0,-2,OHL,21,Sudbury Wolves,1
2008-09,18,0,2,1,-3,OHL,6,Sudbury Wolves,1
2009-10,19,0,4,0,-5,OHL,3,Sudbury Wolves,0
2012-13,22,0,0,0,0,AHL,3,Charlotte Checkers,0
