pim,team,assists,plus_minus,points,league,games_played,year,age,goals
14,University of North Dakota,16,0,24,WCHA,38,1977-78,18,8
22,University of North Dakota,24,0,46,WCHA,40,1978-79,19,22
0,United States,1,0,3,WJC-A,5,1978-79,19,2
26,United States,20,0,30,Nat-Tm,59,1979-80,20,10
6,United States,8,0,8,Olympics,7,1979-80,20,0
6,United States,3,0,11,WEC-A,8,1980-81,21,8
4,United States,0,0,1,Can-Cup,6,1981-82,22,1
2,United States,1,0,3,Can-Cup,6,1984-85,25,2
2,United States,3,0,7,WEC-A,6,1988-89,29,4
0,Washington Capitals,2,0,3,Fr-Tour,4,1989-90,30,1
0,United States,1,0,2,Can-Cup,7,1991-92,32,1
6,Indianapolis Ice,18,0,26,IHL,40,1993-94,34,8
16,Minnesota Moose,42,0,80,IHL,81,1994-95,35,38
8,Minnesota Moose,25,0,46,IHL,69,1995-96,36,21
