pim,team,assists,plus_minus,points,league,games_played,year,age,goals
114,St. Albert Saints,30,0,52,AJHL,49,1986-87,15,22
117,Kamloops Blazers,17,0,33,WHL,66,1987-88,16,16
139,Kamloops Blazers,48,0,104,WHL,68,1988-89,17,56
17,Kamloops Blazers,2,0,7,WHL,4,1989-90,18,5
2,Canada,4,0,13,WJC-A,7,1989-90,18,9
7,Springfield Indians,0,0,0,AHL,4,1989-90,18,0
22,Capital District Islanders,6,0,9,AHL,7,1990-91,19,3
121,Capital District Islanders,18,0,33,AHL,55,1991-92,20,15
177,Capital District Islanders,21,0,36,AHL,66,1992-93,21,15
151,Salt Lake Golden Eagles,13,0,40,IHL,66,1993-94,22,27
8,Kalamazoo Wings,4,0,4,IHL,4,1994-95,23,0
160,Adirondack Red Wings,39,0,83,AHL,80,1995-96,24,44
261,Indianapolis Ice,40,0,74,IHL,76,1996-97,25,34
159,3 Teams,26,1,55,IHL,65,1997-98,26,29
32,Orlando Solar Bears,7,1,16,IHL,17,1997-98,26,9
39,San Antonio Dragons,5,-4,6,IHL,10,1997-98,26,1
88,Kansas City Blades,14,4,33,IHL,38,1997-98,26,19
147,Kansas City Blades,15,-12,39,IHL,67,1998-99,27,24
138,Kansas City Blades,33,-31,70,IHL,81,1999-00,28,37
138,2 Teams,17,0,28,Germany,59,2000-01,29,11
114,Augsburger Panther,14,0,25,Germany,44,2000-01,29,11
24,Munchen Barons,3,0,3,Germany,15,2000-01,29,0
86,Schwenninger Wild Wings,19,0,38,Germany,56,2001-02,30,19
80,Schwenninger Wild Wings,17,0,29,Germany,49,2002-03,31,12
