pim,team,assists,plus_minus,points,league,games_played,year,age,goals
26,Kamloops Blazers,4,0,6,WHL,18,1987-88,16,2
32,Kamloops Blazers,13,0,28,WHL,16,1988-89,17,15
46,Kamloops Blazers,6,0,17,WHL,17,1989-90,18,11
13,Kamloops Blazers,3,0,7,M-Cup,3,1989-90,18,4
23,Capital District Islanders,1,0,2,AHL,6,1991-92,20,1
0,Capital District Islanders,0,0,2,AHL,3,1992-93,21,2
27,Kalamazoo Wings,5,0,14,IHL,16,1994-95,23,9
6,Adirondack Red Wings,0,0,0,AHL,3,1995-96,24,0
38,Indianapolis Ice,2,0,2,IHL,4,1996-97,25,0
11,Kansas City Blades,4,0,9,IHL,11,1997-98,26,5
6,Munchen Barons,0,0,3,Germany,11,2000-01,29,3
10,Schwenninger Wild Wings,6,0,12,Germany,6,2002-03,31,6
