year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2000-01,17,14,59,20,0,USHL,56,Sioux City Musketeers,34
2001-02,18,20,135,26,0,USHL,57,Sioux City Musketeers,46
2002-03,19,9,14,9,0,WCHA,37,St. Cloud State Huskies,18
2003-04,20,10,42,14,0,WCHA,38,St. Cloud State Huskies,24
2004-05,21,12,36,14,0,WCHA,40,St. Cloud State Huskies,26
2005-06,22,14,14,18,0,WCHA,38,St. Cloud State Huskies,32
2006-07,23,6,16,5,-1,AHL,26,Wilkes-Barre Penguins,11
2006-07,23,11,45,18,-7,ECHL,28,Wheeling Nailers,29
2007-08,24,4,28,3,-5,ECHL,9,Wheeling Nailers,7
2007-08,24,10,50,5,-11,AHL,51,2 Teams,15
2007-08,24,2,23,2,-7,AHL,27,Wilkes-Barre Penguins,4
2007-08,24,8,27,3,-4,AHL,24,Albany River Rats,11
2008-09,25,6,31,8,-12,AHL,32,Albany River Rats,14
