goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
1.5,0,NHL,18,DET,809,20,10,0,0,63,0,0,1,0,4,0,0,0,0,0,1981-82,0,4.67,9,[],0
5.2,0,NHL,34,DET,1756,21,13,0,1,106,0,0,5,2,11,1,0,0,0,0,1982-83,0,3.62,18,[],0
1.5,0,NHL,14,DET,808,22,8,114,1,52,0,-6.33,1,0,5,1,0,0,0,.856,1983-84,361,3.86,2,[],309
4.4,0,NHL,36,DET,1856,23,19,110,3,136,0,-12.33,7,0,5,3,0,0,0,.862,1984-85,986,4.40,6,[],850
1.2,0,NHL,11,DET,565,24,9,121,0,52,0,-9.00,1,0,1,0,0,0,0,.848,1985-86,342,5.52,8,[],290
