average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,2,1,0,NHL,22,0,0,0,4,2,0,0,0,1970-71,STL,2,0,[],50.0,,4
,8,0,0,NHL,23,5,30,-4,32,3,0,0,0,1971-72,STL,3,5,[],9.4,,31
,36,2,0,NHL,24,16,20,-15,148,17,1,0,2,1972-73,TOT,18,18,[],12.2,,68
,1,0,0,NHL,24,1,11,-2,13,0,0,0,0,1972-73,NYR,0,1,[],0.0,,16
,35,2,0,NHL,24,15,9,-13,135,17,1,0,2,1972-73,ATF,18,17,[],13.3,,52
,41,1,0,NHL,25,20,34,3,136,16,1,0,4,1973-74,ATF,17,24,[],12.5,,71
,64,6,0,NHL,26,27,40,10,210,25,6,0,6,1974-75,ATF,31,33,[],14.8,,0
,65,8,0,NHL,27,20,61,1,221,26,8,1,10,1975-76,ATF,34,31,[],15.4,,0
,47,5,1,NHL,28,22,36,-14,183,16,5,0,3,1976-77,ATF,22,25,[],12.0,,76
,34,1,0,NHL,29,22,64,-26,136,9,1,0,2,1977-78,TOT,10,24,[],7.4,,75
,10,0,0,NHL,29,7,10,-4,44,3,0,0,0,1977-78,ATF,3,7,[],6.8,,25
,24,1,0,NHL,29,15,54,-22,92,6,1,0,2,1977-78,STL,7,17,[],7.6,,50
,33,1,0,NHL,30,19,62,-23,141,13,1,0,0,1978-79,STL,14,19,[],9.9,,74
,4,0,0,NHL,31,3,0,-6,21,1,0,0,0,1979-80,ATF,1,3,[],4.8,,21
