year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1974-75,16,5,104,13,0,ON-Jr.B,41,Wexford Warriors,18
1975-76,17,9,117,13,0,OMJHL,63,Hamilton Fincups,22
1976-77,18,32,343,34,0,OMJHL,57,St. Catharines Fincups,66
1976-77,18,2,8,2,0,WJC-A,7,Canada,4
1977-78,19,28,185,22,0,OMJHL,59,Hamilton Fincups,50
1978-79,20,4,40,2,0,AHL,4,Rochester Americans,6
1980-81,22,3,21,5,0,AHL,8,Springfield Indians,8
1986-87,28,0,16,2,0,WEC-A,10,Canada,2
1994-95,36,13,195,20,0,IHL,59,Chicago Wolves,33
1995-96,37,8,108,8,0,IHL,47,Chicago Wolves,16
