league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,71,0,20,80,23,0,,BOS,[],20.0,16,7,7,16,0,1978-79,,0,125,0,7
NHL,77,2,21,155,39,1,,BOS,[],14.8,22,16,20,23,0,1979-80,,1,170,0,15
NHL,59,2,22,122,25,4,,TOT,[],10.7,10,12,-2,13,0,1980-81,,3,187,0,8
NHL,18,0,22,11,3,1,,BOS,[],0.0,0,3,2,0,0,1980-81,,0,42,0,2
NHL,41,2,22,111,22,3,,CBH,[],11.7,10,9,-4,13,0,1980-81,,3,145,0,6
NHL,80,6,23,215,75,12,,CBH,"[{'link': '/awards/voting-1982.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-1982.html#hart', 'name': 'Hart-15'}, {'link': '/awards/voting-1982.html#selke', 'name': 'Selke-13'}]",20.5,30,31,-17,44,0,1981-82,,14,303,0,19
NHL,0,6,24,239,86,3,,CBH,"[{'link': '/awards/voting-1983.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-1983.html#selke', 'name': 'Selke-30'}]",22.6,34,32,34,54,0,1982-83,,0,180,0,29
NHL,14,3,25,35,8,1,,CBH,[],11.4,3,4,7,4,0,1983-84,,1,77,0,3
NHL,51,2,26,110,26,1,,CBH,[],13.6,9,11,0,15,0,1984-85,,6,193,0,10
NHL,80,3,27,210,76,16,,CBH,[],19.0,28,36,8,40,0,1985-86,,12,201,0,20
NHL,77,3,28,179,58,5,,CHI,[],16.2,24,29,-20,29,0,1986-87,,5,196,0,24
NHL,74,0,29,149,42,7,,TOR,[],10.1,13,27,-21,15,0,1987-88,,2,221,0,20
NHL,60,1,30,67,16,2,,TOT,[],9.0,5,10,-20,6,0,1988-89,,1,109,0,8
NHL,40,1,30,52,15,2,,TOR,[],9.6,4,10,-13,5,0,1988-89,,1,71,0,8
NHL,20,0,30,15,1,0,,PHI,[],6.7,1,0,-7,1,0,1988-89,,0,38,0,0
NHL,43,0,31,68,21,0,,CHI,[],20.6,13,7,5,14,0,1989-90,,1,131,0,7
