assists,year,games_played,points,goals,team,age,pim,plus_minus,league
72,1983-84,57,131,59,Oshawa Legionnaires,15,22,0,ON-Jr.B
2,1984-85,7,9,7,Oshawa Legionnaires,16,11,0,ON-Jr.B
11,1984-85,59,18,7,Oshawa Generals,16,16,0,OHL
19,1985-86,62,32,13,Oshawa Generals,17,23,0,OHL
9,1986-87,54,23,14,Oshawa Generals,18,22,0,OHL
39,1987-88,64,68,29,Oshawa Generals,19,59,0,OHL
21,1988-89,58,42,21,Muskegon Lumberjacks,20,58,0,IHL
47,1989-90,80,77,30,Muskegon Lumberjacks,21,39,0,IHL
29,1990-91,62,52,23,Muskegon Lumberjacks,22,18,0,IHL
16,1991-92,44,35,19,Muskegon Lumberjacks,23,38,0,IHL
1,1992-93,3,3,2,Cleveland Lumberjacks,24,0,0,IHL
12,1994-95,25,20,8,Detroit Vipers,26,6,0,IHL
20,1995-96,72,42,22,Springfield Falcons,27,32,0,AHL
14,1996-97,38,32,18,Springfield Falcons,28,19,0,AHL
27,1997-98,71,51,24,Beast of New Haven,29,34,-11,AHL
31,1998-99,62,43,12,Milwaukee Admirals,30,19,-5,IHL
