year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2008-09,16,18,0,31,0,T1EHL U16,49,Ohio Blue Jackets U16,49
2009-10,17,0,2,1,0,USDP,4,U.S. National U17 Team,1
2009-10,17,19,24,30,0,T1EHL U18,37,Ohio Blue Jackets U18,49
2009-10,17,1,0,2,-1,USHL,5,Indiana Ice,3
2010-11,18,8,45,21,5,USHL,51,Indiana Ice,29
2011-12,19,3,8,3,0,WJAC-19,5,USA U19,6
2011-12,19,32,48,38,13,USHL,54,Indiana Ice,70
2012-13,20,1,2,2,4,WJC-20,7,USA U20,3
2012-13,20,6,41,6,-5,NCAA,40,Miami Univ. (Ohio),12
2013-14,21,12,59,17,-1,NCAA,38,Miami Univ. (Ohio),29
2014-15,22,19,38,10,1,NCAA,40,Miami Univ. (Ohio),29
2015-16,23,6,39,17,5,NCAA,36,Miami Univ. (Ohio),23
2016-17,24,14,37,12,10,AHL,54,Providence Bruins,26
