year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1996-97,16,5,0,8,0,QAAA,40,Montreal-Bourassa,13
1997-98,17,1,140,11,-21,QMJHL,63,Baie-Comeau Drakkar,12
1998-99,18,8,85,13,-21,QMJHL,49,Baie-Comeau Drakkar,21
1999-00,19,8,120,28,6,QMJHL,60,Baie-Comeau Drakkar,36
1999-00,19,0,0,1,1,AHL,3,Philadelphia Phantoms,1
2000-01,20,1,83,16,7,AHL,45,Philadelphia Phantoms,17
2001-02,21,3,59,11,0,AHL,55,Philadelphia Phantoms,14
2002-03,22,1,54,8,-2,AHL,38,2 Teams,9
2002-03,22,0,46,7,1,AHL,30,Philadelphia Phantoms,7
2002-03,22,1,8,1,-3,AHL,8,Lowell Lock Monsters,2
2003-04,23,0,8,0,-4,AHL,6,Lowell Lock Monsters,0
2004-05,24,2,60,12,24,AHL,68,Lowell Lock Monsters,14
2005-06,25,6,55,19,18,AHL,60,Portland Pirates,25
2006-07,26,5,59,16,10,AHL,62,2 Teams,21
2006-07,26,1,26,8,2,AHL,25,Portland Pirates,9
2006-07,26,4,33,8,8,AHL,37,Norfolk Admirals,12
2007-08,27,8,65,20,-6,AHL,61,2 Teams,28
2007-08,27,0,16,8,-1,AHL,13,Syracuse Crunch,8
2007-08,27,8,49,12,-5,AHL,48,Portland Pirates,20
2008-09,28,9,68,16,0,Germany,41,ERC Ingolstadt,25
2009-10,29,9,137,15,0,Germany,46,ERC Ingolstadt,24
2010-11,30,5,86,7,0,Germany,51,ERC Ingolstadt,12
2011-12,31,6,87,15,0,Germany,42,Straubing Tigers,21
