league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,0,2,20,231,35,7,,TOR,[],3.5,6,27,12,8,0,1973-74,,2,74,0,20
NHL,22,0,21,69,13,2,,TOR,[],8.7,5,7,-6,6,0,1974-75,,1,44,1,4
NHL,76,3,22,262,56,15,,TOR,[],7.6,12,36,24,20,1,1975-76,,7,90,0,21
NHL,0,0,23,316,79,21,,TOR,"[{'link': '/awards/voting-1977.html#AS', 'name': 'AS-7'}]",7.0,16,57,47,22,2,1976-77,,4,84,1,35
NHL,77,3,24,241,61,13,,TOR,[],5.8,10,47,6,14,1,1977-78,,3,77,0,34
NHL,0,0,25,239,63,16,,TOR,"[{'link': '/awards/voting-1979.html#AS', 'name': 'AS-20'}]",5.0,8,51,-7,12,0,1978-79,,4,80,0,35
NHL,75,0,26,202,39,7,,TOR,[],5.4,8,28,-23,11,0,1979-80,,3,90,0,21
NHL,80,1,27,262,66,17,,TOR,[],7.3,11,47,-17,19,0,1980-81,,8,104,1,29
NHL,54,1,28,146,28,5,,TOT,[],7.5,10,17,-4,11,0,1981-82,,1,89,0,12
NHL,12,0,28,26,2,0,,TOR,[],0.0,0,2,-4,0,0,1981-82,,0,8,0,2
NHL,42,1,28,120,26,5,,LAK,[],9.2,10,15,0,11,0,1981-82,,1,81,0,10
NHL,6,0,29,6,0,0,,PIT,[],0.0,0,0,-3,0,0,1982-83,,0,4,0,0
