bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,TBSHL,1,Port Arthur Bearcats,60,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1926-27,0,2.00,0,0
0,TBSHL,1,Port Arthur Bearcats,60,17,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1927-28,0,2.00,0,0
0,TBSHL,6,Port Arthur Ports,360,22,0,0,0,10,0,0,0,2,0,0,0,0,0,0,1932-33,0,1.67,0,0
