year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1999-00,18,3,8,7,-3,QMJHL,53,Halifax Mooseheads,10
2000-01,19,48,78,41,13,QMJHL,72,Halifax Mooseheads,89
2001-02,20,63,39,36,36,QMJHL,61,Halifax Mooseheads,99
2002-03,21,20,15,20,3,AHL,67,Manitoba Moose,40
2003-04,22,12,6,11,-2,AHL,29,Manitoba Moose,23
2004-05,23,26,22,27,1,AHL,59,Manitoba Moose,53
2005-06,24,20,34,14,3,AHL,36,Manitoba Moose,34
2006-07,25,15,20,4,0,Sweden,55,Skelleftea AIK HK,19
2006-07,25,3,6,2,0,Sweden-Q,9,Skelleftea AIK HK,5
2007-08,26,29,42,30,-7,AHL,65,Portland Pirates,59
2008-09,27,7,70,10,0,Germany,37,Adler Mannheim,17
2009-10,28,25,42,23,0,Germany,53,Hamburg Freezers,48
2010-11,29,16,22,13,0,Germany,50,Hamburg Freezers,29
2011-12,30,22,34,19,-14,AHL,70,St. John\'s IceCaps,41
2012-13,31,1,6,3,-1,AHL,9,St. John\'s IceCaps,4
