pim,team,assists,plus_minus,points,league,games_played,year,age,goals
160,Hawkesbury Hawks,8,0,9,ON-Jr.A,46,1994-95,16,1
150,Detroit Jr. Whalers,5,0,7,OHL,64,1995-96,17,2
209,Detroit Jr. Whalers,14,0,24,OHL,33,1996-97,18,10
170,Plymouth Whalers,23,14,43,OHL,53,1997-98,19,20
10,United States,0,0,2,WJC-A,7,1997-98,19,2
82,Philadelphia Phantoms,2,-5,3,AHL,24,1998-99,20,1
38,New Orleans Brass,1,-2,1,ECHL,12,1998-99,20,0
85,Philadelphia Phantoms,4,-2,7,AHL,40,1999-00,21,3
90,Trenton Titans,8,1,16,ECHL,25,1999-00,21,8
256,Philadelphia Phantoms,4,-12,7,AHL,60,2000-01,22,3
284,2 Teams,9,2,13,AHL,56,2001-02,23,4
204,Philadelphia Phantoms,5,1,7,AHL,41,2001-02,23,2
80,Lowell Lock Monsters,4,1,6,AHL,15,2001-02,23,2
36,Albany River Rats,3,-3,7,AHL,16,2006-07,28,4
101,Philadelphia Phantoms,4,1,6,AHL,36,2007-08,29,2
97,Lake Erie Monsters,3,-2,7,AHL,41,2008-09,30,4
124,Wilkes-Barre Penguins,3,4,7,AHL,54,2009-10,31,4
147,Wilkes-Barre Penguins,7,-13,11,AHL,67,2010-11,32,4
