average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,19,0,0,0,0,0,0,0,0,1965-66,MTL,0,0,[],0,,1
,7,0,0,NHL,21,4,10,3,16,3,0,0,0,1967-68,MTL,3,4,[],18.8,,22
,65,1,0,NHL,22,24,46,-12,189,23,11,0,7,1968-69,MNS,34,31,"[{'link': '/awards/calder.html#1969', 'name': None}]",18.0,,75
,57,2,0,NHL,23,14,23,-13,247,15,14,0,14,1969-70,MNS,29,28,[],11.7,,0
,57,1,0,NHL,24,16,46,7,283,22,12,0,7,1970-71,MNS,34,23,[],12.0,,78
,43,0,0,NHL,25,13,18,0,212,12,6,0,12,1971-72,MNS,18,25,[],8.5,,78
,67,6,0,NHL,26,25,12,23,251,29,3,0,10,1972-73,MNS,32,35,[],12.7,,78
,64,3,0,NHL,27,26,16,-1,185,26,3,0,9,1973-74,MNS,29,35,[],15.7,,0
,87,5,1,NHL,28,20,28,-11,241,30,19,5,12,1974-75,DET,50,37,"[{'link': '/awards/voting-1975.html#AS', 'name': 'AS-3'}]",20.7,,0
,23,0,1,NHL,29,6,20,-17,70,5,4,1,6,1975-76,DET,10,13,[],14.3,,39
,12,0,0,NHL,30,7,4,-34,62,2,0,0,3,1976-77,DET,2,10,[],3.2,,42
,33,0,0,NHL,31,15,8,-4,106,7,5,0,6,1977-78,TOT,12,21,[],11.3,,54
,4,0,0,NHL,31,2,6,-2,9,1,1,0,0,1977-78,DET,2,2,[],22.2,,13
,29,0,0,NHL,31,13,2,-2,97,6,4,0,6,1977-78,LAK,10,19,[],10.3,,41
,21,1,0,NHL,32,6,8,5,47,6,4,0,5,1978-79,LAK,10,11,[],21.3,,35
