pim,team,assists,plus_minus,points,league,games_played,year,age,goals
13,St. Catharines Teepees,7,0,16,OHA-Jr.,15,1953-54,18,9
12,St. Catharines Teepees,9,0,17,M-Cup,11,1953-54,18,8
34,St. Catharines Teepees,5,0,14,OHA-Jr.,11,1954-55,19,9
14,Winnipeg Warriors,6,0,13,WHL,14,1955-56,20,7
8,Winnipeg Warriors,2,0,5,Ed-Cup,6,1955-56,20,3
10,Buffalo Bisons,0,0,1,AHL,4,1960-61,25,1
10,Buffalo Bisons,4,0,6,AHL,11,1961-62,26,2
14,Buffalo Bisons,3,0,6,AHL,13,1962-63,27,3
