year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1976-77,15,8,28,20,0,ON-Jr.B,21,Kitchener Ranger B\'s,28
1976-77,15,0,8,4,0,OMJHL,29,Kitchener Rangers,4
1977-78,16,0,14,4,0,OMJHL,55,Kitchener Rangers,4
1978-79,17,1,43,6,0,OMJHL,60,Kitchener Rangers,7
1979-80,18,6,81,21,0,OMJHL,62,Kitchener Rangers,27
1980-81,19,15,103,50,0,OMJHL,66,Kitchener Rangers,65
1981-82,20,13,46,24,0,CHL,60,Dallas Black Hawks,37
1982-83,21,14,44,21,0,AHL,79,Moncton Alpines,35
1983-84,22,12,44,33,0,AHL,78,Moncton Alpines,45
1984-85,23,7,22,27,0,AHL,41,Baltimore Skipjacks,34
1985-86,24,1,20,13,0,AHL,31,Baltimore Skipjacks,14
