league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,53,0,19,51,5,0,,MNS,[],3.9,1,3,-8,2,0,1992-93,,1,26,0,3
NHL,25,0,20,18,3,1,,DAL,[],0.0,0,3,1,0,0,1993-94,,0,22,0,2
NHL,14,0,21,21,2,1,,DAL,[],0.0,0,2,-7,0,0,1994-95,,0,14,0,1
NHL,73,1,22,81,22,3,,DAL,[],7.4,6,16,4,6,0,1995-96,,0,71,0,13
NHL,57,0,23,83,12,1,,DAL,[],6.0,3,7,1,5,2,1996-97,,0,87,0,6
NHL,74,0,24,71,18,2,,DAL,[],4.2,3,15,7,3,0,1997-98,,0,63,0,13
NHL,64,0,25,54,12,1,1364,DAL,[],5.6,2,9,23,3,0,1998-99,21:19,1,51,1,7
NHL,70,1,26,73,25,6,1712,DAL,[],5.5,4,21,7,4,0,1999-00,24:27,0,42,1,14
NHL,78,1,27,85,20,4,1786,DAL,[],4.7,2,16,5,4,0,2000-01,22:53,2,62,0,12
NHL,82,2,28,109,21,1,1951,DAL,[],8.3,5,12,11,9,0,2001-02,23:47,4,52,1,10
NHL,68,1,29,59,6,0,1318,DAL,[],1.7,1,5,1,1,0,2002-03,19:23,0,58,1,4
NHL,75,1,30,85,21,7,1638,DAL,[],1.2,1,20,0,1,0,2003-04,21:50,0,36,1,12
NHL,62,0,32,43,11,0,1130,NJD,[],2.3,1,10,2,1,0,2005-06,18:13,0,40,0,10
NHL,1,0,33,0,0,0,13,NJD,[],0,0,0,-1,0,0,2006-07,12:45,0,0,0,0
