game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,33.3,-3,3,0,23,,10,1,1981-82,2,0,1,1,NYR,,16,,NHL
0,0.0,-2,7,0,24,,4,1,1982-83,1,0,0,0,STL,,8,,NHL
0,0.0,-4,8,0,25,,9,0,1983-84,0,0,0,0,QUE,,8,,NHL
