bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,2.30,0,0,S-SJHL,0,16,0,0,0,0,0,0,28,0,1941-42,Regina Abbotts,3,0,1,8,13,730
0,3,0,3.00,0,0,OHA-Jr.,0,17,0,0,0,0,0,0,42,0,1942-43,Oshawa Generals,2,0,0,12,14,840
0,3,0,2.69,0,0,OHA-Jr.,0,18,0,0,0,0,0,0,69,0,1943-44,Oshawa Generals,3,0,0,23,26,1540
0,1,0,2.69,0,0,EAHL,0,19,0,0,0,0,0,0,35,0,1944-45,Boston Olympics,2,0,1,10,13,780
0,2,0,3.22,0,0,EAHL,0,20,0,0,0,0,0,0,145,0,1945-46,Boston Olympics,11,0,7,27,45,2700
0,5,0,2.68,0,0,AHL,0,21,0,0,0,0,0,0,161,0,1946-47,Hershey Bears,15,0,11,34,60,3600
0,0,0,3.84,0,0,AHL,0,22,0,0,0,0,0,0,242,0,1947-48,Providence Reds,19,0,4,40,63,3780
0,3,0,3.16,0,0,AHL,0,23,0,0,0,0,0,0,212,0,1948-49,Providence Reds,18,0,6,43,67,4020
0,0,0,3.65,0,0,AHL,0,24,0,0,0,0,0,0,219,0,1949-50,Providence Reds,26,0,3,31,60,3600
0,2,0,3.06,0,0,AHL,0,25,0,0,0,0,0,0,218,0,1950-51,Providence Reds,33,0,5,19,57,4270
0,1,0,3.45,0,0,AHL,0,26,0,0,0,0,0,0,160,0,1951-52,Providence Reds,19,0,3,24,47,2780
0,1,0,3.82,0,0,AHL,0,27,0,0,0,0,0,0,224,0,1952-53,Providence Reds,31,0,1,27,58,3520
0,2,0,3.90,0,0,AHL,0,28,0,0,0,0,0,0,230,0,1953-54,Providence Reds,33,0,3,23,59,3540
0,0,0,4.00,0,0,AHL,0,29,0,0,0,0,0,0,192,0,1954-55,Providence Reds,29,0,5,14,48,2880
0,0,0,5.67,0,0,AHL,0,30,0,0,0,0,0,0,17,0,1955-56,Providence Reds,3,0,0,0,3,180
0,0,0,4.89,0,0,OHA-Sr.,0,30,0,0,0,0,0,0,44,0,1955-56,Chatham Maroons,0,0,0,0,9,540
0,0,0,4.14,0,0,AHL,0,31,0,0,0,0,0,0,29,0,1956-57,Providence Reds,3,0,0,4,7,420
0,0,0,1.71,0,0,AHL,0,32,0,0,0,0,0,0,2,0,1957-58,Providence Reds,1,0,0,0,1,70
0,0,0,6.00,0,0,QHL,0,32,0,0,0,0,0,0,6,0,1957-58,Trois-Rivieres Lions,1,0,0,0,1,60
0,0,0,6.00,0,0,EHL,0,33,0,0,0,0,0,0,18,0,1958-59,Washington Presidents,2,0,0,1,3,180
0,1,0,3.90,0,0,AHL,0,33,0,0,0,0,0,0,39,0,1958-59,Providence Reds,9,0,0,1,10,600
