pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,York Steel,32,0,58,OHA-B,40,1965-66,16,26
41,Toronto Marlboros,18,0,38,OHA-Jr.,43,1966-67,17,20
51,Toronto Marlboros,44,0,66,OHA-Jr.,52,1967-68,18,22
0,Toronto Marlboros,1,0,3,OHA-Sr.,1,1967-68,18,2
71,Toronto Marlboros,38,0,93,OHA-Jr.,54,1968-69,19,55
34,Tulsa Oilers,22,0,39,CHL,52,1969-70,20,17
15,Phoenix Roadrunners,16,0,25,WHL,69,1970-71,21,9
53,Barrie Flyers,41,0,78,OHA-Sr.,39,1971-72,22,37
34,Barrie Flyers,39,0,73,OHA-Sr.,40,1972-73,23,34
22,Barrie Flyers,33,0,55,OHA-Sr.,35,1973-74,24,22
75,Vienna EV,16,0,43,Austria,25,1974-75,25,27
2,Port Huron Flags,5,0,8,IHL,6,1974-75,25,3
34,Barrie Flyers,42,0,75,OHA-Sr.,44,1975-76,26,33
