average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
8:28,1,0,0,NHL,20,1,4,-1,2,0,0,0,0,2001-02,PIT,0,1,[],0.0,34,4
11:43,2,0,1,NHL,24,1,43,-9,44,0,0,0,0,2005-06,PIT,1,1,[],2.3,480,41
