power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
1,20,9,1,NHL,2006-07,29,2,OTT,346,7,6,4,0,49,,,4.1,1
1,18,7,1,NHL,2008-09,31,2,CAR,458,5,4,-7,0,52,99,,3.8,1
0,7,2,0,NHL,2009-10,32,1,WSH,118,1,4,-2,0,21,38,,4.8,1
0,5,0,0,NHL,2011-12,34,0,BOS,75,0,0,3,0,9,24,,0.0,0
