year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1995-96,18,8,62,5,0,ON-Jr.A,31,Pembroke Lumber Kings,13
1996-97,19,3,103,14,0,WHL,63,Edmonton Ice,17
1997-98,20,1,57,24,-11,WHL,42,2 Teams,25
1997-98,20,1,41,10,-18,WHL,29,Edmonton Ice,11
1997-98,20,0,16,14,7,WHL,13,Regina Pats,14
1998-99,21,2,65,6,0,AHL,71,St. John\'s Maple Leafs,8
1999-00,22,1,106,13,0,AHL,64,St. John\'s Maple Leafs,14
1999-00,22,1,6,1,2,WC-A,6,Ukraine,2
2000-01,23,2,61,0,0,AHL,45,St. John\'s Maple Leafs,2
2001-02,24,1,54,3,0,EEHL,14,Sokol Kiev,4
2001-02,24,4,10,8,0,Ukraine,11,2 Teams,12
2001-02,24,1,4,0,0,Ukraine,3,Sokol Kiev,1
2001-02,24,3,6,8,0,Ukraine,8,Donbass Donetsk,11
2002-03,25,1,23,2,-6,AHL,29,St. John\'s Maple Leafs,3
2003-04,26,0,4,1,0,Russia-3,2,Lokomotiv Yaroslavl 2,1
