assists,team,goals,year,games_played,points,pim,age,plus_minus,league
21,Kanata Valley Lasers,6,1995-96,49,27,18,16,0,ON-Jr.A
36,Kanata Valley Lasers,11,1996-97,53,47,89,17,0,ON-Jr.A
8,Clarkson Knights,2,1997-98,35,10,46,18,0,ECAC
11,Clarkson Knights,5,1998-99,37,16,28,19,0,ECAC
16,Clarkson Knights,2,1999-00,28,18,30,20,0,ECAC
28,Clarkson Knights,6,2000-01,35,34,22,21,0,ECAC
11,Norfolk Admirals,4,2001-02,65,15,44,22,6,AHL
22,Norfolk Admirals,5,2002-03,80,27,48,23,4,AHL
14,San Antonio Rampage,5,2003-04,79,19,42,24,2,AHL
11,Manitoba Moose,5,2004-05,65,16,41,25,-4,AHL
23,Portland Pirates,8,2005-06,80,31,64,26,24,AHL
12,Portland Pirates,3,2006-07,39,15,23,27,3,AHL
1,Norfolk Admirals,0,2012-13,2,1,2,33,1,AHL
