pim,team,assists,plus_minus,points,league,games_played,year,age,goals
14,Windsor Spitfires,2,0,2,OHL,3,1983-84,19,0
12,Windsor Spitfires,0,0,0,OHL,3,1984-85,20,0
30,Moncton Golden Flames,2,0,4,AHL,10,1985-86,21,2
54,Moncton Golden Flames,3,0,6,AHL,6,1986-87,22,3
46,Milwaukee Admirals,4,0,8,IHL,11,1988-89,24,4
52,Milwaukee Admirals,1,0,5,IHL,6,1989-90,25,4
16,Milwaukee Admirals,4,0,4,IHL,6,1990-91,26,0
