year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2003-04,18,7,34,26,0,USHL,55,Cedar Rapids RoughRiders,33
2004-05,19,6,22,13,0,WCHA,43,University of Minnesota,19
2005-06,20,1,30,17,0,WCHA,41,University of Minnesota,18
2006-07,21,4,28,11,0,WCHA,44,University of Minnesota,15
2007-08,22,4,38,17,0,WCHA,45,University of Minnesota,21
2007-08,22,0,4,1,0,AHL,6,Lake Erie Monsters,1
2008-09,23,2,32,17,-1,AHL,63,Lake Erie Monsters,19
2009-10,24,1,26,12,-8,AHL,44,Lake Erie Monsters,13
2010-11,25,3,28,10,-9,AHL,61,Peoria Rivermen,13
2011-12,26,3,12,7,0,Germany,43,Iserlohn Roosters,10
2012-13,27,0,35,5,0,Germany,43,Iserlohn Roosters,5
