average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
15:26,0,36,3,0,0,NHL,18,12,0,32,-6,179,0,12,0,6,0,6,0,2000-01,MIN,18,0,18,0,10.1,1096,71,"[{'link': '/awards/voting-2001.html#calder', 'name': 'Calder-7'}]"
16:47,0,67,4,0,0,NHL,19,21,0,34,0,221,0,20,0,10,0,16,0,2001-02,MIN,30,0,37,0,13.6,1308,78,"[{'link': '/awards/voting-2002.html#AS', 'name': 'AS-13'}]"
17:24,0,65,8,1,0,NHL,20,18,0,46,12,280,0,24,0,5,1,16,0,2002-03,MIN,30,0,35,0,10.7,1410,81,"[{'link': '/awards/voting-2003.html#AS', 'name': 'AS-15'}]"
18:17,0,40,4,0,0,NHL,21,14,0,20,10,220,0,15,0,3,0,8,0,2003-04,MIN,18,0,22,0,8.2,1188,65,[]
18:26,0,66,7,2,0,NHL,23,15,0,64,6,252,0,26,0,10,1,12,0,2005-06,MIN,38,0,28,0,15.1,1198,65,[]
19:38,0,57,7,1,0,NHL,24,17,0,40,12,196,0,17,0,12,0,10,0,2006-07,MIN,30,0,27,0,15.3,942,48,"[{'link': '/awards/voting-2007.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-2007.html#hart', 'name': 'Hart-20'}]"
19:36,451,83,8,1,18,NHL,25,28,6,63,17,278,28.6,30,15,11,0,13,41,2007-08,MIN,42,59,41,55,15.1,1509,77,"[{'link': '/awards/voting-2008.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-2008.html#byng', 'name': 'Byng-37'}, {'link': '/awards/voting-2008.html#hart', 'name': 'Hart-11'}]"
20:00,100,23,2,1,5,NHL,26,5,0,2,3,68,0.0,10,5,2,0,5,11,2008-09,MIN,13,15,10,11,19.1,340,17,[]
21:15,478,86,4,1,31,NHL,27,31,2,37,15,272,28.6,27,5,14,1,12,25,2009-10,NYR,42,59,44,46,15.4,1615,76,"[{'link': '/awards/voting-2010.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-2010.html#byng', 'name': 'Byng-27'}, {'link': '/awards/voting-2010.html#hart', 'name': 'Hart-17'}]"
18:05,324,48,4,0,22,NHL,28,17,0,18,8,192,0,15,0,7,0,9,34,2010-11,NYR,22,46,26,26,11.5,1121,62,[]
19:31,448,76,7,0,40,NHL,29,24,0,34,15,276,0.0,31,2,10,0,11,30,2011-12,NYR,41,63,35,41,14.9,1600,82,"[{'link': '/awards/nhl_all_star.html#2012', 'name': None}, {'link': '/awards/voting-2012.html#AS', 'name': 'AS-16'}, {'link': '/awards/voting-2012.html#byng', 'name': 'Byng-24'}, {'link': '/awards/voting-2012.html#hart', 'name': 'Hart-16'}]"
18:31,236,27,5,0,18,NHL,30,7,1,14,-3,151,33.3,11,2,1,0,8,19,2012-13,TOT,12,21,15,18,7.9,870,47,[]
18:40,169,19,4,0,14,NHL,30,4,0,8,-8,113,0.0,8,2,1,0,6,14,2012-13,NYR,9,19,10,16,8.0,654,35,[]
18:05,67,8,1,0,4,NHL,30,3,1,6,5,38,100.0,3,0,0,0,2,5,2012-13,CBJ,3,2,5,2,7.9,217,12,[]
17:00,175,30,0,0,10,NHL,31,13,0,10,7,103,0.0,10,2,1,0,6,11,2013-14,TOT,11,15,19,15,10.7,697,41,[]
16:25,86,14,0,0,5,NHL,31,6,0,6,0,47,0,6,0,0,0,2,5,2013-14,CBJ,6,5,8,6,12.8,361,22,[]
17:42,89,16,0,0,5,NHL,31,7,0,4,7,56,0.0,4,2,1,0,4,6,2013-14,LAK,5,10,11,9,8.9,336,19,[]
16:55,288,47,2,0,6,NHL,32,13,1,16,7,174,100.0,16,0,11,0,7,18,2014-15,LAK,27,39,20,43,15.5,1167,69,[]
14:57,213,22,3,0,17,NHL,33,7,1,20,-6,142,33.3,11,2,1,0,3,13,2015-16,LAK,12,29,10,18,8.5,807,54,[]
14:47,216,21,3,0,15,NHL,34,9,0,18,-4,123,0.0,7,1,3,0,2,7,2016-17,LAK,10,21,11,24,8.1,828,56,[]
