year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1980-81,17,3,19,6,0,WHL,11,Regina Pats,9
1981-82,18,2,6,2,0,WHL,5,Saskatoon Blades,4
1982-83,19,3,19,3,0,WHL,6,Saskatoon Blades,6
1984-85,21,4,27,10,0,IHL,17,Muskegon Mohawks,14
1985-86,22,7,51,5,0,IHL,14,Muskegon Lumberjacks,12
1986-87,23,4,53,6,0,IHL,13,Muskegon Lumberjacks,10
1987-88,24,0,14,0,0,IHL,4,Fort Wayne Komets,0
1989-90,26,12,50,9,0,W.German,15,EHC Freiburg,21
1991-92,28,1,6,0,0,IHL,3,Salt Lake Golden Eagles,1
1999-00,36,0,8,1,0,Al-Cup,3,Regina Crestview Rangers,1
