giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
26,NHL,60,0,24,0,94,38,10,76,0,900,CGY,19,0,[],2.6,1,9,3,1,0,0,2008-09,44,15:00,0,69,0,9
28,NHL,57,0,25,0,99,40,9,53,0,904,CGY,16,0,[],5.0,2,7,-3,2,0,0,2009-10,60,15:51,0,48,0,7
16,NHL,30,0,26,0,81,36,7,42,1,441,CGY,8,0,[],2.8,1,6,3,1,0,0,2010-11,44,14:41,0,24,0,5
9,NHL,36,0,27,0,56,29,3,39,0,593,DAL,9,0,[],0.0,0,3,-5,0,0,0,2011-12,49,16:28,0,16,0,3
13,NHL,17,0,28,0,17,6,4,24,0,281,BUF,3,0,[],0.0,0,4,4,0,0,0,2012-13,16,16:30,0,14,0,4
31,NHL,60,0,29,0,100,47,6,77,0,865,WPG,15,0,[],0.0,0,6,4,0,0,0,2013-14,55,14:25,0,38,0,6
37,NHL,55,0,30,0,81,29,9,75,0,826,WPG,10,0,[],0.0,0,9,9,0,0,0,2014-15,61,15:01,0,40,1,8
14,NHL,23,0,31,0,43,22,4,32,0,365,TOT,6,0,[],0.0,0,4,-7,0,0,0,2015-16,32,15:53,0,14,1,3
5,NHL,14,0,31,0,21,10,1,20,0,183,WPG,2,0,[],0.0,0,1,-3,0,0,0,2015-16,10,13:06,0,8,1,0
9,NHL,9,0,31,0,22,12,3,12,0,182,EDM,4,0,[],0.0,0,3,-4,0,0,0,2015-16,22,20:13,0,6,0,3
0,NHL,4,0,32,0,6,4,0,3,0,44,NSH,1,0,[],0.0,0,0,-1,0,0,0,2016-17,3,11:00,0,6,0,0
