year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2002-03,18,0,0,0,-1,QMJHL,2,Cape Breton Screaming Eagles,0
2003-04,19,0,8,1,2,QMJHL,5,Cape Breton Screaming Eagles,1
2004-05,20,2,8,2,1,QMJHL,5,Cape Breton Screaming Eagles,4
2005-06,21,2,12,1,0,ECHL,10,Las Vegas Wranglers,3
2006-07,22,1,0,1,0,AHL,6,Omaha Ak-Sar-Ben Knights,2
2016-17,32,0,4,0,1,AHL,2,Milwaukee Admirals,0
