league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,1,0,21,1,0,0,,NYR,[],0.0,0,0,0,0,0,1987-88,,0,2,0,0
NHL,52,0,22,17,2,0,,NYR,[],0.0,0,2,-8,0,0,1988-89,,0,199,0,2
NHL,15,0,23,1,0,0,,NYR,[],0.0,0,0,-1,0,0,1989-90,,0,55,0,0
NHL,1,0,24,0,0,0,,WIN,[],0,0,0,0,0,0,1990-91,,0,5,0,0
NHL,4,0,25,1,0,0,,WIN,[],0.0,0,0,-5,0,0,1991-92,,0,17,0,0
NHL,71,1,27,46,9,0,,TBL,[],6.5,3,6,3,3,0,1993-94,,0,118,0,6
NHL,25,0,28,14,2,0,,TBL,[],7.1,1,1,0,1,0,1994-95,,0,92,0,1
NHL,57,0,29,36,4,0,,TBL,[],2.8,1,3,-2,1,0,1995-96,,0,88,0,3
NHL,60,0,30,30,6,0,,TBL,[],0.0,0,6,-3,0,0,1996-97,,0,120,0,6
NHL,50,0,31,29,8,0,,STL,[],3.4,1,7,-5,1,0,1997-98,,0,64,0,7
NHL,16,0,32,8,0,0,164,STL,[],0.0,0,0,0,0,0,1998-99,10:14,0,33,0,0
NHL,12,0,33,8,0,0,135,STL,[],0.0,0,0,-3,0,0,1999-00,11:15,0,24,0,0
