assists,year,games_played,points,goals,team,age,pim,plus_minus,league
7,1985-86,6,11,4,Cornwall Royals,18,2,0,OHL
0,1985-86,2,0,0,New Haven Nighthawks,18,5,0,AHL
3,1986-87,5,7,4,Cornwall Royals,19,20,0,OHL
8,1988-89,17,12,4,New Haven Nighthawks,21,60,0,AHL
11,1990-91,9,14,3,Moncton Hawks,23,31,0,AHL
4,1991-92,11,10,6,Moncton Hawks,24,10,0,AHL
5,1992-93,14,12,7,Binghamton Rangers,25,9,0,AHL
4,1994-95,11,8,4,Binghamton Rangers,27,16,0,AHL
10,1995-96,22,13,3,Orlando Solar Bears,28,16,0,IHL
1,1996-97,3,2,1,Cincinnati Cyclones,29,0,0,IHL
