average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,4,0,0,NHL,23,1,2,-1,7,1,1,0,1,1992-93,NYI,2,2,[],28.6,,7
,37,2,0,NHL,24,14,23,-5,109,15,2,1,5,1993-94,QUE,17,20,[],15.6,,60
,3,0,0,NHL,25,0,0,0,7,3,0,0,0,1994-95,TOT,3,0,[],42.9,,13
,0,0,0,NHL,25,0,0,-3,2,0,0,0,0,1994-95,DAL,0,0,[],0.0,,4
,3,0,0,NHL,25,0,0,3,5,3,0,0,0,1994-95,EDM,3,0,[],60.0,,9
,2,0,0,NHL,26,1,4,1,12,1,0,0,0,1995-96,WIN,1,1,[],8.3,,12
,0,0,0,NHL,27,0,2,-1,0,0,0,0,0,1996-97,SJS,0,0,[],0,,2
