pim,team,assists,plus_minus,points,league,games_played,year,age,goals
119,Oshawa Legionnaires,22,0,40,ON-Jr.B,31,1986-87,17,18
0,Oshawa Generals,1,0,3,OHL,5,1986-87,17,2
22,Oshawa Generals,4,0,8,OHL,16,1987-88,18,4
87,Oshawa Generals,57,0,90,OHL,62,1988-89,19,33
75,Oshawa Generals,65,0,105,OHL,56,1989-90,20,40
16,Capital District Islanders,13,0,18,AHL,32,1990-91,21,5
0,Richmond Renegades,1,0,2,ECHL,3,1990-91,21,1
24,Capital District Islanders,11,0,20,AHL,45,1991-92,22,9
16,Capital District Islanders,69,0,110,AHL,74,1992-93,23,41
0,Denver Grizzlies,0,0,0,IHL,1,1994-95,25,0
8,Canada,7,0,9,WC-A,8,1994-95,25,2
27,Springfield Falcons,47,0,71,AHL,53,1995-96,26,24
24,Kentucky Thoroughblades,33,0,60,AHL,57,1996-97,27,27
45,Kansas City Blades,44,-6,60,IHL,77,1997-98,28,16
2,Schwenninger Wild Wings,5,0,9,Germany,15,1998-99,29,4
30,Schwenninger Wild Wings,33,0,53,Germany,68,1999-00,30,20
24,Berlin Capitals,25,0,44,Germany,59,2000-01,31,19
45,Frankfurt Lions,19,0,24,Germany,41,2001-02,32,5
2,Sheffield Steelers,2,0,3,Britain,3,2002-03,33,1
