goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
4.9,0,NHL,26,BOS,1560,25,9,0,0,63,0,0,4,4,13,0,0,0,0,0,1956-57,0,2.42,0,[],0
7.7,0,NHL,39,BOS,2288,26,14,0,0,92,0,0,9,5,15,0,0,0,0,0,1957-58,0,2.41,0,[],0
7.9,0,NHL,58,BOS,3480,27,26,0,0,183,0,0,8,3,24,0,0,0,0,0,1958-59,0,3.16,4,[],0
3.7,0,NHL,28,BOS,1680,28,13,0,0,91,0,0,3,2,12,0,0,0,0,0,1959-60,0,3.25,4,[],0
2.5,0,NHL,18,BOS,1079,29,9,0,0,58,0,0,6,1,3,0,0,0,0,0,1960-61,0,3.23,6,[],0
2.0,0,NHL,9,TOR,540,30,3,0,0,21,0,0,1,1,5,0,0,0,0,0,1961-62,0,2.33,0,[],0
5.8,0,NHL,28,TOR,1680,31,8,0,0,69,0,0,5,1,15,0,0,0,0,0,1962-63,0,0,0,[],0
2.4,0,NHL,21,TOR,1191,32,9,0,0,63,0,0,1,3,9,0,0,0,0,0,1963-64,0,3.17,0,[],0
0.4,0,NHL,12,NYR,551,34,7,0,0,40,0,0,1,0,1,0,0,0,0,0,1965-66,0,4.36,0,[],0
0.9,0,NHL,5,NYR,300,36,1,0,0,13,0,0,2,0,2,0,0,0,0,0,1967-68,0,2.60,0,[],0
0.8,0,NHL,5,NYR,206,37,2,0,0,8,0,0,1,0,2,0,0,0,0,0,1968-69,0,2.33,0,[],0
