assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
114,5,54,28,,13.2,0.9,38,,42,C,14.1,62,LAK,/players/g/gretzwa01.html,10,26,11,15,Wayne Gretzky,17.8,1989,168,5,78,303
80,6,70,27,,13.0,1.3,41,,28,C,14.4,46,LAK,/players/n/nichobe01.html,6,96,21,30,Bernie Nicholls,18.2,1989,150,8,79,385
52,4,46,22,,7.5,0.7,36,,14,LW,8.2,38,LAK,/players/r/robitlu01.html,0,65,10,5,Luc Robitaille,19.4,1989,98,0,78,237
50,2,25,23,,5.7,3.9,12,,16,D,9.7,33,LAK,/players/d/duchest01.html,1,92,8,31,Steve Duchesne,11.6,1989,75,5,79,215
33,3,31,31,,4.0,0.8,29,,7,LW,4.7,25,LAK,/players/t/toneljo01.html,1,110,1,9,John Tonelli,19.9,1989,64,1,77,156
37,4,26,33,,3.8,0.7,19,,8,RW,4.5,29,LAK,/players/t/tayloda01.html,0,80,7,10,Dave Taylor,18.4,1989,63,0,70,141
36,8,26,28,,3.4,0.8,21,,5,LW,4.2,31,LAK,/players/k/krushmi01.html,0,110,5,9,Mike Krushelnyski,18.2,1989,62,0,78,143
22,2,14,27,,1.5,0.6,8,,5,RW,2.1,17,LAK,/players/a/allismi01.html,0,122,6,7,Mike Allison,19.7,1989,36,0,55,71
22,1,6,25,,1.2,2.0,6,,8,D,3.2,14,LAK,/players/d/degrada01.html,0,97,0,3,Dale DeGray,6.9,1989,28,0,63,87
17,1,10,25,,0.1,0.5,8,,2,RW,0.7,15,LAK,/players/m/mcsorma01.html,0,350,2,3,Marty McSorley,11.5,1989,27,0,66,87
15,1,11,25,,1.2,0.3,8,,4,LW,1.5,11,LAK,/players/c/carpebo01.html,0,16,3,3,Bob Carpenter,12.1,1989,26,0,39,91
15,0,10,28,,1.1,1.5,8,,2,D,2.6,13,LAK,/players/c/crossdo01.html,0,53,2,-11,Doug Crossman,7.3,1989,25,0,74,137
15,2,9,27,,1.3,0.2,4,,4,C,1.5,11,LAK,/players/k/kaspest01.html,0,14,3,0,Steve Kasper,18.8,1989,24,2,29,48
17,0,7,31,,-0.4,1.1,7,,0,C,0.6,15,LAK,/players/d/duguaro01.html,2,48,0,23,Ron Duguay,8.8,1989,24,0,70,80
18,0,3,29,,0.2,3.1,3,,1,D,3.3,16,LAK,/players/w/watteti01.html,1,168,0,17,Tim Watters,4.8,1989,21,0,76,62
17,1,3,30,,0.3,3.6,3,,1,D,3.9,15,LAK,/players/l/laidlto01.html,1,63,0,30,Tom Laidlaw,9.7,1989,20,0,70,31
13,0,5,28,,0.6,0.1,4,,4,RW,0.7,9,LAK,/players/l/libaig01.html,0,21,1,-4,Igor Liba,17.9,1989,18,0,27,28
10,1,3,26,,0.2,2.4,3,,0,D,2.6,20,LAK,/players/k/kennede01.html,0,63,0,18,Dean Kennedy,7.9,1989,13,0,51,38
3,0,5,28,,-0.2,0.1,5,,0,LW,-0.1,3,LAK,/players/m/milleja02.html,0,133,0,-3,Jay Miller,31.3,1989,8,0,29,16
3,0,2,29,,-0.3,0.1,2,,0,LW,-0.2,3,LAK,/players/f/fentopa01.html,0,6,0,-1,Paul Fenton,7.7,1989,5,0,21,26
3,1,2,28,,0.3,0.4,1,,0,D,0.7,1,LAK,/players/w/wiemeji01.html,2,20,0,2,Jim Wiemer,11.8,1989,5,1,9,17
5,0,0,19,,-0.3,0.4,0,,0,D,0.2,5,LAK,/players/m/mcbeawa01.html,0,23,0,-9,Wayne McBean,0.0,1989,5,0,33,19
3,0,1,22,,-0.6,0.9,1,,0,D,0.3,2,LAK,/players/b/baumgke01.html,1,288,0,-9,Ken Baumgartner,6.7,1989,4,0,49,15
3,0,1,20,,-0.3,0.0,0,,1,C,-0.2,2,LAK,/players/c/coutusy01.html,0,2,1,-3,Sylvain Couturier,6.7,1989,4,0,16,15
3,0,1,24,,-0.2,0.0,1,,0,RW,-0.2,3,LAK,/players/k/kudelbo01.html,0,17,0,-5,Bob Kudelski,6.7,1989,4,0,14,15
1,0,2,25,,0.1,0.1,1,,0,LW,0.2,1,LAK,/players/k/kontoch01.html,0,2,1,2,Chris Kontos,22.2,1989,3,0,7,9
1,0,2,28,,0.1,0.0,2,,0,C,0.1,1,LAK,/players/t/tooketi01.html,0,4,0,-3,Tim Tookey,25.0,1989,3,0,7,8
3,0,0,30,,0.1,0.3,0,,0,D,0.4,3,LAK,/players/p/playfla01.html,0,16,0,3,Larry Playfair,0.0,1989,3,0,6,4
3,0,0,23,,0.2,0.3,0,,1,D,0.5,2,LAK,/players/p/prajspe01.html,0,0,0,4,Petr Prajsler,0.0,1989,3,0,2,1
2,0,0,28,,0.0,0.0,0,,0,G,3.6,0,LAK,/players/h/hrudeke01.html,0,2,0,0,Kelly Hrudey,,1989,2,0,16,0
2,0,0,29,,0.0,0.4,0,,0,D,0.3,2,LAK,/players/r/richmst01.html,0,26,0,2,Steve Richmond,0.0,1989,2,0,9,1
0,0,1,23,,-0.3,0.0,1,,0,RW,-0.3,0,LAK,/players/w/walkego01.html,0,2,0,-2,Gord Walker,7.7,1989,1,0,11,13
1,0,0,20,,0.0,0.0,0,,0,G,3.4,0,LAK,/players/f/fitzpma01.html,0,2,0,0,Mark Fitzpatrick,,1989,1,0,17,0
1,0,0,28,,-0.4,0.0,0,,0,LW,-0.4,1,LAK,/players/h/hamelgi01.html,0,2,0,-3,Gilles Hamel,0.0,1989,1,0,11,11
1,0,0,26,,0.0,0.0,0,,0,G,7.3,0,LAK,/players/h/healygl01.html,0,28,0,0,Glenn Healy,,1989,1,0,48,0
1,0,0,25,,-0.1,0.1,0,,0,C,0.0,1,LAK,/players/m/mcdonhu01.html,0,0,0,2,Hubie McDonough,0.0,1989,1,0,4,3
1,0,0,29,,-0.8,0.1,0,,0,LW,-0.7,1,LAK,/players/s/sykesph01.html,0,8,0,-3,Phil Sykes,0.0,1989,1,0,23,5
0,0,0,21,,-0.2,0.0,0,,0,LW,-0.2,0,LAK,/players/d/duncacr01.html,0,0,0,-1,Craig Duncanson,0.0,1989,0,0,5,1
0,0,0,25,,-0.1,0.0,0,,0,RW,-0.1,0,LAK,/players/g/guaypa01.html,0,2,0,-2,Paul Guay,0.0,1989,0,0,2,2
0,0,0,24,,0.0,0.1,0,,0,D,0.1,0,LAK,/players/h/hoffoji01.html,0,2,0,2,Jim Hofford,,1989,0,0,1,0
0,0,0,31,,0.0,0.0,0,,0,G,0.2,0,LAK,/players/j/janecbo01.html,0,0,0,0,Bob Janecyk,,1989,0,0,1,0
0,0,0,24,,-0.2,0.0,0,,0,RW,-0.1,0,LAK,/players/l/loganro01.html,0,0,0,0,Robert Logan,,1989,0,0,4,0
0,0,0,28,,0.0,0.0,0,,0,G,0.1,0,LAK,/players/m/melanro01.html,0,4,0,0,Roland Melanson,,1989,0,0,4,0
0,0,0,22,,-0.2,0.0,0,,0,RW,-0.2,0,LAK,/players/p/pasinda01.html,0,0,0,-1,Dave Pasin,0.0,1989,0,0,5,2
0,0,0,22,,-0.1,0.0,0,,0,C,-0.1,0,LAK,/players/w/wilksbr01.html,0,2,0,0,Brian Wilks,0.0,1989,0,0,2,2
