assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
40,4,31,23,19:58,6.0,1.8,21,1537,18,RW,7.9,21,CGY,/players/i/iginlja01.html,1,62,10,-2,Jarome Iginla,13.5,2001,71,0,77,229
42,5,23,23,19:13,4.8,1.4,12,1480,15,C,6.2,26,CGY,/players/s/savarma01.html,1,46,10,-12,Marc Savard,11.7,2001,65,1,77,197
28,2,27,26,19:01,4.2,1.0,11,1483,11,RW,5.2,17,CGY,/players/b/bureva01.html,0,26,16,-21,Valeri Bure,9.8,2001,55,0,78,276
24,4,21,27,18:50,3.2,1.3,14,1243,7,LW,4.5,17,CGY,/players/s/stillco01.html,0,45,7,-6,Cory Stillman,14.2,2001,45,0,66,148
17,5,18,35,15:57,1.9,1.5,13,1259,4,LW,3.3,13,CGY,/players/l/lowryda01.html,0,47,5,-2,Dave Lowry,16.7,2001,35,0,79,108
30,0,4,36,18:10,2.5,1.9,4,1253,15,D,4.4,15,CGY,/players/h/houslph01.html,0,24,0,-15,Phil Housley,3.5,2001,34,0,69,115
23,4,5,22,25:51,1.9,2.1,1,1318,14,D,4.0,8,CGY,/players/m/morride01.html,1,56,3,-15,Derek Morris,3.5,2001,28,1,51,142
14,0,9,19,12:10,1.2,1.0,7,718,3,RW,2.3,11,CGY,/players/s/sapryol01.html,0,43,2,4,Oleg Saprykin,9.5,2001,23,0,59,95
15,0,5,27,14:51,-0.5,1.1,5,1084,3,C,0.6,12,CGY,/players/s/shantje01.html,0,58,0,-7,Jeff Shantz,5.7,2001,20,0,73,88
19,0,1,36,20:53,0.4,4.1,0,1608,10,D,4.5,9,CGY,/players/a/albelto01.html,0,22,1,2,Tommy Albelin,1.4,2001,20,0,77,69
16,0,3,23,20:36,0.9,2.6,2,1278,7,D,3.5,8,CGY,/players/l/lydmato01.html,1,30,1,-7,Toni Lydman,3.8,2001,19,0,62,80
5,1,10,24,13:56,0.0,0.5,7,905,1,C,0.6,4,CGY,/players/w/wiemeja01.html,0,177,3,-15,Jason Wiemer,13.2,2001,15,0,65,76
8,0,7,24,14:11,-1.0,1.0,5,1149,1,C,0.0,7,CGY,/players/w/wilmcl01.html,0,69,2,-11,Clarke Wilm,8.2,2001,15,0,81,85
4,1,9,24,9:06,0.9,0.3,7,465,1,LW,1.2,3,CGY,/players/c/cowanje01.html,0,74,2,-8,Jeff Cowan,18.8,2001,13,0,51,48
7,0,4,21,12:14,0.9,0.3,3,233,1,C,1.2,6,CGY,/players/t/tkaczda01.html,0,14,1,1,Daniel Tkaczuk,11.8,2001,11,0,19,34
9,0,1,29,10:32,-0.4,0.4,1,547,0,LW,0.0,9,CGY,/players/l/lindsbi01.html,0,97,0,-8,Bill Lindsay,1.8,2001,10,0,52,57
5,1,4,23,11:33,0.4,0.4,3,346,1,RW,0.8,4,CGY,/players/p/petroro02.html,0,54,1,0,Ronald Petrovicky,13.3,2001,9,0,30,30
6,0,2,24,16:37,-0.1,2.8,2,1030,0,D,2.7,6,CGY,/players/g/gauthde01.html,0,78,0,3,Denis Gauthier,6.1,2001,8,0,62,33
8,0,0,34,23:43,-0.1,1.2,0,878,4,D,1.1,4,CGY,/players/k/kravcig01.html,0,4,0,-12,Igor Kravchuk,0.0,2001,8,0,37,54
4,0,3,29,18:08,0.3,0.3,2,254,2,C,0.6,2,CGY,/players/c/conrocr01.html,0,14,0,0,Craig Conroy,9.4,2001,7,1,14,32
1,0,5,24,11:56,0.1,0.4,4,346,0,RW,0.6,1,CGY,/players/c/clarkch01.html,0,38,1,0,Chris Clark,11.6,2001,6,0,29,43
4,0,1,31,18:02,0.0,1.2,1,595,2,D,1.2,2,CGY,/players/w/werenbr01.html,0,16,0,-3,Brad Werenka,4.3,2001,5,0,33,23
3,0,1,24,9:11,0.1,0.2,1,129,0,LW,0.3,3,CGY,/players/g/grattbe01.html,0,14,0,0,Benoit Gratton,7.7,2001,4,0,14,13
3,0,1,23,8:24,-0.6,0.4,1,412,0,RW,-0.3,3,CGY,/players/h/haydw01.html,0,16,0,-4,Dwayne Hay,2.6,2001,4,0,49,39
3,0,1,20,19:43,-1.0,2.9,1,1400,1,D,1.9,2,CGY,/players/r/regehro01.html,0,70,0,-7,Robyn Regehr,1.6,2001,4,0,71,62
3,0,1,37,11:49,-0.2,0.5,1,248,0,C,0.3,3,CGY,/players/s/suttero01.html,0,12,0,4,Ron Sutter,6.3,2001,4,0,21,16
2,0,0,37,19:00,-0.1,0.4,0,247,0,D,0.4,2,CGY,/players/s/smithst05.html,0,17,0,-2,Steve Smith,0.0,2001,2,0,13,3
1,0,0,29,11:10,-0.2,0.2,0,123,0,LW,-0.1,1,CGY,/players/a/anderni01.html,0,4,0,0,Niklas Andersson,0.0,2001,1,0,11,8
1,0,0,28,55:57,0.0,0.0,0,2742,0,G,8.1,0,CGY,/players/b/brathfr01.html,0,2,0,0,Fred Brathwaite,,2001,1,0,49,0
1,0,0,33,12:18,-0.1,0.4,0,209,0,D,0.3,1,CGY,/players/e/eakinda01.html,0,11,0,-1,Dallas Eakins,0.0,2001,1,0,17,4
1,0,0,37,54:47,0.0,0.0,0,2246,0,G,4.1,0,CGY,/players/v/vernomi01.html,0,16,0,0,Mike Vernon,,2001,1,0,41,0
0,0,0,22,6:04,-0.1,0.0,0,24,0,C,0.0,0,CGY,/players/b/beginst01.html,0,21,0,0,Steve Begin,0.0,2001,0,0,4,3
0,0,0,24,6:54,-0.2,0.2,0,159,0,D,0.1,0,CGY,/players/b/belakwa01.html,0,79,0,-2,Wade Belak,0.0,2001,0,0,23,8
0,0,0,20,9:25,-0.1,-0.1,0,47,0,RW,-0.2,0,CGY,/players/f/fatari01.html,0,6,0,-3,Rico Fata,0.0,2001,0,0,5,6
0,0,0,25,14:28,-0.3,0.0,0,101,0,C,-0.2,0,CGY,/players/m/murrama01.html,0,0,0,-2,Marty Murray,0.0,2001,0,0,7,6
