assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
43,6,43,33,20:56,9.2,1.8,29,1717,16,RW,11.0,27,CGY,/players/i/iginlja01.html,0,40,14,0,Jarome Iginla,14.9,2011,86,0,82,289
47,2,22,31,19:46,5.5,1.7,19,1561,17,LW,7.1,30,CGY,/players/t/tangual01.html,0,24,3,0,Alex Tanguay,18.3,2011,69,0,79,120
37,1,17,32,17:47,3.7,0.8,12,1404,14,C,4.5,23,CGY,/players/j/jokinol01.html,0,44,5,-17,Olli Jokinen,8.2,2011,54,0,79,208
23,6,27,29,17:45,4.3,0.8,20,1420,9,LW,5.1,12,CGY,/players/b/bourqre01.html,2,42,6,-17,Rene Bourque,12.4,2011,50,1,80,218
19,4,24,28,16:15,3.6,1.6,19,1283,2,LW,5.3,16,CGY,/players/g/glenccu01.html,1,59,3,6,Curtis Glencross,16.1,2011,43,2,79,149
34,1,9,35,16:42,2.5,1.7,5,1102,9,C,4.2,24,CGY,/players/m/morribr01.html,1,16,3,13,Brendan Morrison,10.1,2011,43,1,66,89
35,1,8,27,23:08,3.4,3.0,3,1898,20,D,6.4,15,CGY,/players/g/giordma01.html,0,67,5,-8,Mark Giordano,4.8,2011,43,0,82,165
25,0,6,27,14:14,0.9,1.2,5,1081,1,C,2.1,23,CGY,/players/s/stajama01.html,1,32,0,1,Matt Stajan,7.4,2011,31,1,76,81
13,3,17,29,13:41,2.9,1.2,12,794,2,LW,4.1,11,CGY,/players/m/mossda01.html,0,18,5,9,Dave Moss,13.4,2011,30,0,58,127
16,0,11,31,13:38,1.4,1.0,7,968,3,LW,2.3,13,CGY,/players/h/hagmani01.html,0,24,4,-2,Niklas Hagman,7.9,2011,27,0,71,140
19,1,8,26,15:37,2.6,3.5,2,1016,6,D,6.1,13,CGY,/players/b/babchan01.html,0,20,5,18,Anton Babchuk,9.2,2011,27,1,65,87
15,1,10,21,12:05,1.3,1.1,8,882,2,C,2.4,12,CGY,/players/b/backlmi01.html,1,18,2,4,Mikael Backlund,6.9,2011,25,0,73,144
20,1,4,27,25:59,0.6,4.0,3,2131,7,D,4.6,13,CGY,/players/b/bouwmja01.html,0,44,1,-2,Jay Bouwmeester,3.3,2011,24,0,82,121
13,1,10,29,9:49,1.3,1.0,9,806,2,RW,2.3,11,CGY,/players/j/jackmti01.html,0,86,1,4,Tim Jackman,7.6,2011,23,0,82,131
