pim,team,assists,plus_minus,points,league,games_played,year,age,goals
161,Toronto Marlboros,11,0,16,OHA-Jr.,54,1969-70,17,5
98,3 Teams,15,0,15,OHA-Jr.,38,1970-71,18,0
31,Toronto Marlboros,3,0,3,OHA-Jr.,11,1970-71,18,0
2,Niagara Falls Flyers,0,0,0,OHA-Jr.,3,1970-71,18,0
65,Oshawa Generals,12,0,12,OHA-Jr.,24,1970-71,18,0
130,Oshawa Generals,34,0,40,OHA-Jr.,63,1971-72,19,6
4,Rochester Americans,2,0,2,AHL,10,1975-76,23,0
38,Orebro IK,3,0,8,Sweden,34,1976-77,24,5
44,Orebro IK,6,0,8,Sweden,34,1977-78,25,2
0,Orebro IK,1,0,1,Sweden,1,1978-79,26,0
32,Tulsa Oilers,6,0,9,CHL,20,1979-80,27,3
43,Orebro IK,6,0,13,Sweden-2,31,1980-81,28,7
14,HC Merano,21,0,41,Italy,31,1981-82,29,20
2,Italy,0,0,0,WEC-A,7,1981-82,29,0
20,HC Merano,21,0,33,Italy,32,1982-83,30,12
