giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,82,2,18,0,0,125,28,0,4,1121,TBL,0,0,"[{'link': '/awards/voting-1999.html#calder', 'name': 'Calder-14'}]",10.4,11,15,-19,13,0,0,1998-99,0,13:40,2,23,1,10
0,NHL,80,3,19,0,0,166,67,0,22,1544,TBL,0,0,[],15.1,19,42,-25,25,0,0,1999-00,0,19:18,6,43,0,20
0,NHL,68,3,20,0,0,165,51,0,10,1356,TBL,0,0,[],13.9,16,28,-26,23,0,0,2000-01,0,19:57,7,66,0,18
0,NHL,76,3,21,0,0,164,37,0,9,1303,TBL,0,0,[],12.2,15,17,-18,20,0,0,2001-02,0,17:09,5,61,0,8
0,NHL,80,3,22,0,0,274,78,0,13,1563,TBL,0,0,"[{'link': '/awards/voting-2003.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-2003.html#byng', 'name': 'Byng-30'}]",12.0,20,45,0,33,0,2,2002-03,0,19:33,11,39,0,32
0,NHL,81,6,23,0,0,242,66,0,9,1463,TBL,0,0,"[{'link': '/awards/voting-2004.html#AS', 'name': 'AS-15'}]",13.2,25,34,24,32,0,2,2003-04,0,18:04,5,52,0,25
0,NHL,80,7,25,0,0,309,75,0,19,1610,TBL,0,0,[],11.3,20,40,0,35,0,2,2005-06,0,20:08,13,90,1,20
0,NHL,82,7,26,0,0,339,108,0,20,1854,TBL,0,0,"[{'link': '/awards/nhl_all_star.html#2007', 'name': None}, {'link': '/awards/voting-2007.html#byng', 'name': 'Byng-19'}, {'link': '/awards/voting-2007.html#hart', 'name': 'Hart-4'}, {'link': '/awards/richard.html#2007', 'name': None}, {'link': '/awards/voting-2007.html#selke', 'name': 'Selke-41'}]",15.3,0,56,2,0,0,5,2006-07,0,22:36,16,44,4,32
65,NHL,81,7,27,848,529,318,92,108,19,1859,TBL,51,48.9,"[{'link': '/awards/voting-2008.html#AS', 'name': 'AS-4'}, {'link': '/awards/clancy.html#2008', 'name': None}, {'link': '/awards/voting-2008.html#hart', 'name': 'Hart-17'}]",12.6,29,52,-17,40,810,1,2007-08,21,22:57,10,89,3,30
55,NHL,77,6,28,684,481,291,67,110,14,1559,TBL,51,50.9,"[{'link': '/awards/voting-2009.html#byng', 'name': 'Byng-55'}]",10.0,18,38,-9,29,710,1,2008-09,29,20:15,10,54,1,23
47,NHL,82,3,29,675,491,295,70,80,20,1623,TBL,33,53.0,"[{'link': '/awards/voting-2010.html#byng', 'name': 'Byng-36'}]",8.1,19,46,-16,24,762,0,2009-10,21,19:47,5,63,0,26
26,NHL,65,5,30,570,348,210,54,93,16,1200,TBL,35,50.9,[],11.9,13,29,-5,25,591,0,2010-11,25,18:27,12,43,0,13
34,NHL,64,5,31,606,308,182,49,103,6,1212,TBL,24,47.8,[],12.1,17,27,-2,22,556,0,2011-12,31,18:56,5,50,0,21
7,NHL,39,0,32,338,136,86,32,74,4,697,TBL,12,54.4,[],11.6,5,22,-5,10,404,0,2012-13,13,17:53,5,29,0,18
27,NHL,69,3,33,248,240,132,37,77,5,1048,PHI,16,44.6,[],15.2,12,17,-16,20,200,0,2013-14,19,15:11,8,44,0,12
16,NHL,57,0,34,96,187,103,20,40,3,721,PHI,11,49.7,[],7.8,7,12,-7,8,95,0,2014-15,15,12:39,1,36,0,9
14,NHL,49,0,35,288,113,67,18,62,1,649,TOT,13,50.8,[],14.9,4,8,0,10,297,0,2015-16,22,13:14,6,22,0,7
1,NHL,7,0,35,5,8,7,1,2,0,66,PHI,2,28.6,[],0.0,0,1,-1,0,2,0,2015-16,1,9:28,0,2,0,1
13,NHL,42,0,35,283,105,60,17,60,1,583,LAK,11,51.0,[],16.7,4,7,1,10,295,0,2015-16,21,13:52,6,20,0,6
