assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
52,5,26,29,19:47,7.3,2.1,21,1623,14,RW,9.4,36,WPG,/players/w/wheelbl01.html,2,49,3,8,Blake Wheeler,10.2,2016,78,2,82,256
32,3,29,22,18:33,6.6,2.1,22,1317,4,C,8.6,28,WPG,/players/s/scheima01.html,0,48,7,16,Mark Scheifele,14.9,2016,61,0,71,194
34,6,19,30,25:12,5.6,4.1,15,2041,14,D,9.7,19,WPG,/players/b/byfugdu01.html,1,119,3,4,Dustin Byfuglien,7.7,2016,53,1,81,247
25,2,17,28,19:36,3.6,0.6,13,1117,10,C,4.2,15,WPG,/players/l/littlbr01.html,0,12,2,-13,Bryan Little,13.4,2016,42,2,57,127
32,1,9,28,16:33,2.4,0.8,3,1175,9,C,3.2,23,WPG,/players/p/perrema01.html,0,36,6,-11,Mathieu Perreault,6.8,2016,41,0,71,133
17,6,21,30,17:52,2.8,0.5,14,1394,3,RW,3.3,12,WPG,/players/s/staffdr01.html,2,28,6,-23,Drew Stafford,11.2,2016,38,1,78,187
23,0,15,19,16:06,2.8,1.4,11,1159,7,RW,4.1,16,WPG,/players/e/ehlerni01.html,0,21,4,3,Nikolaj Ehlers,9.0,2016,38,0,72,167
17,2,17,30,19:27,2.6,0.8,8,1148,2,LW,3.4,15,WPG,/players/l/laddan01.html,0,39,7,-10,Andrew Ladd,11.9,2016,34,2,59,143
18,0,9,25,22:37,2.0,3.5,9,1651,2,D,5.6,15,WPG,/players/m/myersty01.html,1,72,0,6,Tyler Myers,6.4,2016,27,0,73,140
14,2,7,24,16:10,-0.5,0.9,7,1310,1,C,0.4,12,WPG,/players/b/burmial01.html,1,32,0,-11,Alexander Burmistrov,6.9,2016,21,0,81,102
15,0,6,21,22:04,0.8,4.1,5,1787,4,D,4.9,10,WPG,/players/t/troubja01.html,1,62,0,10,Jacob Trouba,4.5,2016,21,1,81,133
10,2,7,22,14:01,-0.2,0.7,7,1037,0,C,0.5,10,WPG,/players/l/lowryad01.html,0,53,0,-9,Adam Lowry,9.6,2016,17,0,74,73
14,0,2,31,20:51,0.2,3.4,2,1502,1,D,3.6,13,WPG,/players/e/enstrto01.html,0,44,0,8,Toby Enstrom,4.0,2016,16,0,72,50
6,0,7,21,8:00,0.6,1.0,7,616,0,C,1.5,6,WPG,/players/c/coppan01.html,0,6,0,8,Andrew Copp,13.0,2016,13,0,77,54
6,2,6,32,10:07,-0.3,0.8,5,830,0,RW,0.6,6,WPG,/players/t/thorbch01.html,0,81,0,-1,Chris Thorburn,8.6,2016,12,1,82,70
6,1,4,22,12:10,0.1,0.6,4,523,0,RW,0.8,4,WPG,/players/a/armiajo01.html,2,12,0,2,Joel Armia,7.7,2016,10,0,43,52
9,0,1,24,14:27,0.0,1.1,1,1012,0,D,1.1,9,WPG,/players/c/chiarbe01.html,0,43,0,-9,Ben Chiarot,1.4,2016,10,0,70,74
4,0,4,21,13:50,0.6,0.0,4,291,1,C,0.6,3,WPG,/players/d/danoma01.html,0,8,0,-7,Marko Dano,10.3,2016,8,0,21,39
4,0,2,20,11:45,0.1,0.4,2,305,1,LW,0.5,3,WPG,/players/p/petanni01.html,0,10,0,2,Nic Petan,8.0,2016,6,0,26,25
4,0,1,26,6:23,0.1,0.4,1,223,0,RW,0.5,4,WPG,/players/p/pelusan01.html,0,44,0,4,Anthony Peluso,6.3,2016,5,0,35,16
2,0,1,31,16:21,-0.9,1.3,1,1046,0,D,0.5,1,WPG,/players/s/stuarma01.html,1,66,0,-7,Mark Stuart,2.6,2016,3,0,64,39
3,0,0,27,9:27,-0.5,0.3,0,284,0,RW,-0.1,3,WPG,/players/h/halisma01.html,0,4,0,1,Matt Halischuk,0.0,2016,3,0,30,39
3,0,0,22,11:32,0.1,0.1,0,92,0,RW,0.2,3,WPG,/players/k/kosmasc01.html,0,2,0,1,Scott Kosmachuk,0.0,2016,3,0,8,9
0,0,2,26,11:27,0.1,0.3,2,298,0,D,0.4,0,WPG,/players/p/postmpa01.html,0,4,0,-3,Paul Postma,8.3,2016,2,0,26,24
1,0,0,22,6:58,-0.1,0.1,0,63,0,RW,0.0,1,WPG,/players/l/liponj.01.html,0,5,0,0,J.C. Lipon,0.0,2016,1,0,9,4
1,0,0,31,13:06,-0.1,0.1,0,183,0,D,0.0,0,WPG,/players/p/pardyad01.html,1,8,0,-3,Adam Pardy,0.0,2016,1,0,14,10
0,0,0,25,4:30,0.0,0.0,0,9,0,C,0.0,0,WPG,/players/c/cormipa01.html,0,0,0,0,Patrice Cormier,0.0,2016,0,0,2,1
0,0,0,20,9:25,-0.1,0.1,0,19,0,C,0.0,0,WPG,/players/d/deleoch01.html,0,0,0,1,Chase De Leo,0.0,2016,0,0,2,2
0,0,0,22,55:08,0.0,0.0,0,1433,0,G,4.3,0,WPG,/players/h/helleco01.html,0,0,0,0,Connor Hellebuyck,,2016,0,0,26,0
0,0,0,25,52:52,0.0,0.0,0,1586,0,G,4.0,0,WPG,/players/h/hutchmi01.html,0,0,0,0,Michael Hutchinson,,2016,0,0,30,0
0,0,0,24,13:36,-0.2,0.4,0,150,0,D,0.2,0,WPG,/players/m/melchju01.html,0,0,0,1,Julian Melchiori,0.0,2016,0,0,11,12
0,0,0,20,15:54,0.0,0.0,0,16,0,D,0.0,0,WPG,/players/m/morrijo04.html,0,0,0,0,Josh Morrissey,0.0,2016,0,0,1,1
0,0,0,28,57:33,0.0,0.0,0,1899,0,G,4.3,0,WPG,/players/p/pavelon01.html,0,0,0,0,Ondrej Pavelec,,2016,0,0,33,0
0,0,0,24,12:03,-0.1,0.0,0,36,0,LW,-0.1,0,WPG,/players/t/tanevbr01.html,0,2,0,0,Brandon Tanev,0.0,2016,0,0,3,4
