year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1954-55,18,15,84,21,0,OHA-Jr.,49,Galt Black Hawks,36
1955-56,19,9,69,8,0,OHA-Jr.,48,St. Catharines Teepees,17
1956-57,20,0,0,0,0,OHA-Jr.,1,Hamilton Tiger Cubs,0
1956-57,20,2,26,2,0,OHA-Sr.,18,Chatham Maroons,4
1956-57,20,7,31,6,0,IHL,39,Indianapolis/Huntington,13
1957-58,21,26,13,31,0,IHL,61,Fort Wayne Komets,57
1958-59,22,39,38,58,0,IHL,60,Fort Wayne Komets,97
1959-60,23,62,53,47,0,IHL,68,Fort Wayne Komets,109
1960-61,24,0,2,0,0,AHL,2,Buffalo Bisons,0
1960-61,24,17,4,10,0,EPHL,32,Kitchener-Waterloo Beavers,27
1961-62,25,34,25,44,0,EPHL,61,Kitchener-Waterloo Beavers,78
1962-63,26,7,20,15,0,AHL,45,Baltimore Clippers,22
1962-63,26,8,6,17,0,EPHL,16,Sudbury Wolves,25
1963-64,27,0,4,1,0,AHL,2,Cleveland Barons,1
1963-64,27,29,45,47,0,CPHL,63,Omaha Knights,76
1964-65,28,25,24,21,0,AHL,71,Providence Reds,46
1965-66,29,18,6,13,0,WHL,68,Portland Buckaroos,31
1966-67,30,32,22,35,0,WHL,71,San Diego Gulls,67
1967-68,31,45,53,35,0,WHL,72,San Diego Gulls,80
1968-69,32,24,34,17,0,WHL,47,San Diego Gulls,41
1969-70,33,51,48,37,0,WHL,72,San Diego Gulls,88
1970-71,34,21,39,35,0,WHL,72,San Diego Gulls,56
1971-72,35,21,37,33,0,WHL,68,San Diego Gulls,54
1971-72,35,2,0,3,0,CHL,4,Fort Worth Wings,5
1972-73,36,12,14,18,0,WHL,44,San Diego Gulls,30
