year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1930-31,21,10,40,6,0,AHA,45,Chicago Shamrocks,16
1931-32,22,4,45,5,0,AHA,48,Chicago Shamrocks,9
1932-33,23,1,10,1,0,AHA,9,St. Paul/Tulsa,2
1933-34,24,14,43,13,0,AHA,48,Kansas City Greyhounds,27
1934-35,25,4,42,21,0,AHA,46,Kansas City Greyhounds,25
1935-36,26,12,12,15,0,AHA,43,Kansas City Greyhounds,27
1936-37,27,7,20,16,0,AHA,45,Kansas City Greyhounds,23
1937-38,28,15,10,20,0,AHA,48,Kansas City Greyhounds,35
1938-39,29,9,15,35,0,AHA,46,Kansas City Greyhounds,44
1939-40,30,9,28,10,0,AHA,42,2 Teams,19
1939-40,30,9,28,10,0,AHA,41,St. Louis Flyers,19
1939-40,30,0,0,0,0,AHA,1,Kansas City Greyhounds,0
