pim,team,assists,plus_minus,points,league,games_played,year,age,goals
330,Melville Millionaires,21,0,29,SJHL,58,1997-98,20,8
46,Anchorage Aces,0,0,0,WCHL,7,1997-98,20,0
337,Anchorage Aces,4,0,4,WCHL,56,1998-99,21,0
354,Oklahoma City Blazers,9,0,12,CHL,68,1999-00,22,3
122,Orlando Solar Bears,1,0,1,IHL,29,2000-01,23,0
267,Oklahoma City Blazers,13,0,14,CHL,46,2000-01,23,1
337,Grand Rapids Griffins,6,2,7,AHL,73,2001-02,24,1
28,Binghamton Senators,0,-4,0,AHL,8,2002-03,25,0
49,3 Teams,0,-2,0,AHL,14,2003-04,26,0
6,Milwaukee Admirals,0,-2,0,AHL,6,2003-04,26,0
31,Binghamton Senators,0,0,0,AHL,4,2003-04,26,0
12,Manitoba Moose,0,0,0,AHL,4,2003-04,26,0
285,Manitoba Moose,10,2,10,AHL,68,2004-05,27,0
131,2 Teams,0,-4,1,AHL,43,2006-07,29,1
15,Providence Bruins,0,-2,0,AHL,4,2006-07,29,0
116,Wilkes-Barre Penguins,0,-2,1,AHL,39,2006-07,29,1
28,Albany River Rats,2,-3,2,AHL,25,2007-08,30,0
46,Norfolk Admirals,1,-2,1,AHL,24,2008-09,31,0
168,Wilkes-Barre Penguins,4,-3,7,AHL,68,2009-10,32,3
143,Rockford IceHogs,0,-11,2,AHL,56,2010-11,33,2
44,Rockford IceHogs,4,3,5,AHL,17,2011-12,34,1
100,Rockford IceHogs,1,-6,1,AHL,28,2012-13,35,0
