goals_allowed_precentage,goalie_point_share,goals_saved_aboved_average,bad_start,year,awards,goals_allowed,minutes,ties,pim,good_starts,saves,shots_againist,assists,team,shutouts,goals,games_started,goals_allowed_average,age,league,saves_percentage,good_start_precentages,games_played,points,wins,loses
0,0.0,0,0,1917-18,[],10,80,0,0,0,0,0,0,TRA,0,0,0,7.50,23,NHL,0,0,2,0,1,0
0,-0.1,0,0,1923-24,[],9,120,0,0,0,0,0,0,OTS,0,0,0,4.50,29,NHL,0,0,2,0,1,1
