even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
1,7,NYI,3,12,23,1,,NHL,0,30,,1974-75,0,10.0,,2,10,-5
4,2,NYI,5,10,24,0,,NHL,0,36,,1975-76,13,13.9,,1,7,-3
5,7,NYI,7,8,25,1,,NHL,0,26,,1976-77,12,26.9,,2,14,7
0,0,NYI,0,4,26,0,,NHL,0,13,,1977-78,7,0.0,,0,0,-4
1,1,NYI,2,10,27,1,,NHL,0,13,,1978-79,10,15.4,,1,3,-2
0,0,LAK,0,2,28,0,,NHL,0,7,,1979-80,4,0.0,,0,0,-6
2,1,LAK,2,0,29,0,,NHL,0,13,,1980-81,4,15.4,,0,3,-4
0,1,TOR,0,2,31,0,,NHL,0,4,,1982-83,4,0.0,,0,1,-4
