pim,team,assists,plus_minus,points,league,games_played,year,age,goals
6,Hochelaga Indians,35,0,60,QJHL,36,1954-55,17,25
2,Hull-Ottawa Canadiens,18,0,23,QHL,20,1956-57,19,5
21,Hull-Ottawa Canadiens,17,0,31,OHA-Jr.,28,1956-57,19,14
6,Hull-Ottawa Canadiens,7,0,14,EOHL,16,1956-57,19,7
0,Rochester Americans,0,0,0,AHL,1,1956-57,19,0
26,Hull-Ottawa Canadiens,29,0,44,OHA-Jr.,27,1957-58,20,15
2,Hull-Ottawa Canadiens,38,0,52,EOHL,34,1957-58,20,14
0,Montreal Royals,0,0,0,QHL,1,1957-58,20,0
0,Rochester Americans,0,0,1,AHL,1,1957-58,20,1
10,Rochester Americans,19,0,26,AHL,69,1958-59,21,7
2,Hull-Ottawa Canadiens,60,0,102,EPHL,70,1959-60,22,42
6,Hull-Ottawa Canadiens,32,0,59,EPHL,60,1960-61,23,27
17,Hull-Ottawa Canadiens,47,0,73,EPHL,62,1961-62,24,26
12,Hull-Ottawa Canadiens,50,0,77,EPHL,72,1962-63,25,27
2,Quebec Aces,9,0,11,AHL,36,1963-64,26,2
0,Seattle Totems,4,0,7,WHL,16,1963-64,26,3
0,Seattle Totems,2,0,2,WHL,16,1964-65,27,0
0,2 Teams,20,0,26,CPHL,41,1964-65,27,6
0,Memphis Wings,16,0,21,CPHL,29,1964-65,27,5
0,Omaha Knights,4,0,5,CPHL,12,1964-65,27,1
2,Buffalo Bisons,45,0,61,AHL,71,1965-66,28,16
8,Buffalo Bisons,38,0,52,AHL,71,1966-67,29,14
0,Buffalo Bisons,0,0,0,AHL,2,1967-68,30,0
6,Omaha Knights,30,0,39,CPHL,67,1967-68,30,9
4,Denver Spurs,49,0,65,WHL,74,1968-69,31,16
