even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,0,HAR,0,2,19,0,,NHL,0,0,,1988-89,1,0,,0,0,0
0,1,HAR,0,2,20,0,,NHL,0,5,,1989-90,5,0.0,,0,1,1
3,2,FLA,3,0,26,0,,NHL,0,18,,1995-96,14,16.7,,0,5,4
0,0,FLA,0,0,27,0,,NHL,0,12,,1996-97,5,0.0,,0,0,-1
0,0,PHI,0,4,29,0,94,NHL,0,6,15:38,1998-99,6,0.0,,0,0,-1
0,1,PHI,0,0,30,0,258,NHL,0,29,14:20,1999-00,18,0.0,,0,1,-4
0,0,PHI,0,4,31,0,78,NHL,0,7,13:05,2000-01,6,0.0,,0,0,1
1,1,OTT,1,2,32,0,133,NHL,0,8,11:06,2001-02,12,12.5,,0,2,2
0,0,OTT,0,0,33,0,17,NHL,0,0,8:17,2002-03,2,0,,0,0,0
