age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,0,0,0,-1,NHL,1,0,2002-03,0,0,0,7,0,0,,DAL,0
21,,33.3,1,0,0,NHL,4,0,2003-04,1,3,1,28,0,0,,DAL,1
23,,0.0,0,1,0,NHL,5,0,2005-06,0,2,0,38,0,2,,DAL,1
24,,0.0,0,0,0,NHL,6,0,2006-07,0,5,0,40,0,8,,DAL,0
25,,13.3,1,1,-2,NHL,18,0,2007-08,1,15,2,248,1,22,23,DAL,3
31,,0.0,0,2,-3,NHL,6,0,2013-14,0,8,0,114,0,14,12,STL,2
32,,0.0,0,0,0,NHL,6,0,2014-15,0,6,0,67,0,26,10,STL,0
33,,0.0,0,1,1,NHL,9,0,2015-16,0,6,0,62,0,8,8,STL,1
34,,0.0,0,0,0,NHL,6,0,2016-17,0,3,0,74,0,0,5,MTL,0
