giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,26,0,20,0,0,25,7,0,0,228,DAL,0,0,[],12.0,3,4,6,3,0,0,2002-03,0,8:46,0,31,0,4
0,NHL,73,1,21,0,0,74,12,0,2,747,DAL,0,0,[],2.7,2,10,-2,2,0,0,2003-04,0,10:14,0,152,0,8
0,NHL,82,1,23,0,0,89,22,0,0,976,DAL,0,0,[],5.6,5,17,1,5,0,0,2005-06,0,11:54,0,178,0,17
0,NHL,19,0,24,0,0,17,4,0,1,175,DAL,0,0,[],0.0,0,4,-4,0,0,0,2006-07,0,9:11,0,35,0,3
41,NHL,73,2,25,128,174,89,22,182,1,1056,DAL,35,58.8,[],12.4,10,11,2,11,183,1,2007-08,26,14:28,0,147,2,8
32,NHL,64,0,26,92,232,132,46,220,7,1125,DAL,21,46.5,[],14.4,14,27,3,19,80,0,2008-09,23,17:35,5,135,0,20
30,NHL,73,2,27,152,238,146,36,251,3,1202,DAL,25,56.8,[],15.1,13,14,-14,22,200,1,2009-10,19,16:28,8,153,1,10
43,NHL,82,4,28,494,214,120,32,252,7,1407,DAL,25,56.6,[],10.0,7,20,-9,12,644,2,2010-11,44,17:09,3,183,2,11
25,NHL,74,2,29,450,217,108,39,278,4,1357,DAL,26,55.5,[],10.2,7,28,5,11,561,0,2011-12,27,18:21,4,156,2,22
24,NHL,0,3,30,237,126,73,24,187,1,891,BUF,10,55.7,"[{'link': '/awards/voting-2013.html#selke', 'name': 'Selke-45'}]",12.3,7,15,3,9,298,0,2012-13,21,18:33,2,93,2,12
28,NHL,82,1,31,423,199,127,23,246,2,1495,TOT,15,53.9,[],7.1,3,14,-38,9,494,0,2013-14,35,18:14,6,92,0,12
26,NHL,59,1,31,336,155,99,20,194,2,1162,BUF,11,52.1,[],9.1,3,11,-26,9,365,0,2013-14,29,19:42,6,55,0,9
2,NHL,23,0,31,87,44,28,3,52,0,332,STL,4,59.7,[],0.0,0,3,-12,0,129,0,2013-14,6,14:27,0,37,0,3
8,NHL,78,0,32,121,105,49,12,182,0,907,STL,21,56.8,[],6.1,3,9,-8,3,159,0,2014-15,14,11:38,0,86,0,9
1,NHL,21,0,33,31,30,21,2,34,0,229,STL,3,55.7,[],0.0,0,2,-3,0,39,0,2015-16,5,10:55,0,34,0,2
8,NHL,53,0,34,125,76,45,7,144,0,570,TOT,11,55.0,[],6.7,3,4,-8,3,153,0,2016-17,23,10:46,0,80,0,4
3,NHL,42,0,34,74,58,33,6,101,0,439,DET,10,58.0,[],9.1,3,3,-6,3,102,0,2016-17,17,10:28,0,63,0,3
5,NHL,11,0,34,51,18,12,1,43,0,131,MTL,1,50.0,[],0.0,0,1,-2,0,51,0,2016-17,6,11:56,0,17,0,1
