year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1992-93,17,26,172,30,0,AMHL,34,Red Deer Optimist Chiefs,56
1992-93,17,0,2,0,0,WHL,2,Red Deer Rebels,0
1993-94,18,4,170,9,0,WHL,54,Red Deer Rebels,13
1994-95,19,16,218,16,0,WHL,61,Red Deer Rebels,32
1995-96,20,21,207,40,0,WHL,63,Red Deer Rebels,61
1996-97,21,6,195,11,0,ECHL,30,Columbus Chill,17
1997-98,22,4,140,2,0,AHL,30,Rochester Americans,6
1997-98,22,6,243,12,0,ECHL,38,2 Teams,18
1997-98,22,4,78,7,0,ECHL,20,Columbus Chill,11
1997-98,22,2,165,5,0,ECHL,18,Richmond Renegades,7
1998-99,23,1,16,0,0,AHL,2,Rochester Americans,1
1998-99,23,15,390,21,0,UHL,62,Binghamton Icemen,36
1999-00,24,0,7,0,0,AHL,4,Wilkes-Barre Scranton Pens,0
1999-00,24,31,457,25,0,ECHL,58,Richmond Renegades,56
2000-01,25,19,240,18,0,AHL,62,Providence Bruins,37
2001-02,26,5,313,1,-2,AHL,61,Philadelphia Phantoms,6
2001-02,26,0,2,1,2,ECHL,2,Trenton Titans,1
2002-03,27,5,335,8,-10,AHL,77,Philadelphia Phantoms,13
2003-04,28,5,398,8,7,AHL,71,Philadelphia Phantoms,13
2004-05,29,4,310,13,4,AHL,73,Grand Rapids Griffins,17
2005-06,30,6,276,6,1,AHL,67,Hamilton Bulldogs,12
2006-07,31,2,129,5,1,AHL,26,Hershey Bears,7
2007-08,32,2,332,6,-4,AHL,38,San Antonio Rampage,8
2008-09,33,5,185,1,-3,AHL,80,Quad City Flames,6
2009-10,34,2,91,2,2,AHL,20,Abbotsford Heat,4
2009-10,34,0,19,6,5,ECHL,11,Utah Grizzlies,6
2010-11,35,4,119,6,3,ECHL,29,Victoria Salmon Kings,10
