pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Leksands IF Jr.,0,0,0,Swe-Jr.,2,1992-93,17,0
6,Leksands IF,0,0,0,Sweden,15,1992-93,17,0
8,Sweden,1,0,2,EJC-A,6,1992-93,17,1
60,Leksands IF Jr.,5,0,7,Swe-Jr.,14,1993-94,18,2
0,Leksands IF,0,0,0,Sweden,6,1993-94,18,0
93,London Knights,17,0,20,OHL,64,1994-95,19,3
58,Cleveland Lumberjacks,8,0,10,IHL,61,1995-96,20,2
54,Cleveland Lumberjacks,1,0,1,IHL,33,1996-97,21,0
129,Cleveland Lumberjacks,6,1,9,IHL,71,1997-98,22,3
167,Leksands IF,2,0,2,Sweden,42,1998-99,23,0
28,Leksands IF,2,0,2,EuroHL,6,1998-99,23,0
61,Leksands IF,3,0,3,Sweden,27,1999-00,24,0
82,Leksands IF,0,0,0,Sweden,31,2000-01,25,0
61,EHC Linz,9,0,12,Austria,25,2001-02,26,3
