league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,65,1,19,65,27,3,,HAR,[],12.3,7,19,-3,8,0,1995-96,,1,40,0,16
NHL,72,2,20,101,30,4,,HAR,[],13.9,11,16,-24,14,1,1996-97,,2,40,0,12
NHL,74,4,21,114,39,4,,CAR,[],16.7,11,20,-8,19,1,1997-98,,7,67,1,15
NHL,75,2,22,121,31,6,1255,CAR,[],13.2,12,15,3,16,0,1998-99,16:44,4,66,0,9
NHL,80,7,23,189,63,15,1546,CAR,[],13.2,21,38,-9,25,0,1999-00,19:20,4,72,0,23
NHL,82,5,24,242,67,12,1504,CAR,"[{'link': '/awards/voting-2001.html#hart', 'name': 'Hart-28'}]",16.9,24,26,-18,41,0,2000-01,18:20,17,106,0,14
NHL,76,6,25,272,64,17,1500,CAR,"[{'link': '/awards/voting-2002.html#AS', 'name': 'AS-16'}]",11.4,20,33,-5,31,0,2001-02,19:44,11,63,0,16
NHL,82,7,26,316,61,15,1571,CAR,[],9.5,19,31,-21,30,0,2002-03,19:09,11,38,1,15
NHL,67,4,27,207,34,7,1171,CAR,[],6.8,7,20,-12,14,0,2003-04,17:29,7,60,0,13
NHL,74,6,29,169,38,7,936,TOR,[],11.2,5,19,-19,19,0,2005-06,12:39,14,64,0,12
NHL,74,3,30,165,42,5,1016,TOR,[],12.1,14,22,1,20,0,2006-07,13:43,6,54,0,17
