game_winning_goals,plus_minus,shots,shorthanded_assists,games_played,assists,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,average_ice_time,league,shotsPercentage,power_play_assists,age,pim,awards,points,even_strength_goals,total_ice_time,team
2,9,79,0,52,16,2001-02,13,0,11,3,15:14,NHL,13.9,3,33,8,[],27,8,792,PHI
1,-4,23,0,21,5,2002-03,4,0,1,0,13:49,NHL,4.3,1,34,11,[],6,1,290,EDM
