average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
5:48,0,0,0,0,0,NHL,20,0,0,0,0,0,0,0,0,0,0,0,0,2002-03,BUF,0,0,0,0,0,6,1,[]
12:08,0,24,0,0,0,NHL,23,14,0,65,4,113,0,9,0,0,0,1,0,2005-06,BUF,9,0,15,0,8.0,946,78,[]
13:19,0,22,0,0,0,NHL,24,7,0,74,11,75,0,6,0,3,1,5,0,2006-07,BUF,9,0,13,0,12.0,719,54,[]
17:10,205,36,2,0,48,NHL,25,22,631,85,-4,136,54.9,5,518,5,1,3,19,2007-08,BUF,10,195,26,24,7.4,1407,82,[]
16:06,183,29,1,1,39,NHL,26,12,452,108,4,122,52.7,8,406,3,0,5,11,2008-09,BUF,12,141,17,20,9.8,999,62,[]
15:45,181,22,1,0,34,NHL,27,8,586,82,-7,111,57.2,9,438,3,0,2,17,2009-10,BUF,12,111,10,10,10.8,1023,65,"[{'link': '/awards/voting-2010.html#selke', 'name': 'Selke-54'}]"
15:08,191,31,3,0,44,NHL,28,17,692,101,7,117,59.8,11,466,1,1,1,22,2010-11,BUF,12,128,19,24,10.3,1226,81,"[{'link': '/awards/voting-2011.html#selke', 'name': 'Selke-34'}]"
14:46,127,21,3,0,47,NHL,29,13,659,76,-1,75,57.3,7,491,0,1,0,22,2011-12,TOT,7,114,14,26,9.3,1034,70,[]
15:05,103,17,3,0,40,NHL,29,9,495,70,-1,62,56.8,7,376,0,1,0,19,2011-12,BUF,7,98,10,23,11.3,845,56,[]
13:31,24,4,0,0,7,NHL,29,4,164,6,0,13,58.8,0,115,0,0,0,3,2011-12,NSH,0,16,4,3,0.0,189,14,[]
15:13,53,5,0,0,19,NHL,30,3,268,20,-1,35,59.7,2,181,0,0,0,10,2012-13,NSH,2,40,3,5,5.7,350,23,[]
13:48,110,21,0,0,55,NHL,31,11,696,61,-6,74,58.0,10,504,0,0,0,25,2013-14,NSH,10,122,11,20,13.5,1036,75,[]
12:26,102,14,1,0,58,NHL,32,10,619,60,7,54,56.4,4,478,0,0,0,19,2014-15,NSH,4,143,10,10,7.4,908,73,"[{'link': '/awards/voting-2015.html#selke', 'name': 'Selke-34'}]"
11:15,71,6,0,1,33,NHL,33,3,427,46,-4,46,55.3,1,345,0,1,0,14,2015-16,NSH,2,114,4,14,4.3,708,63,[]
