power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,13,13,0,WHA,1975-76,28,3,WNJ,,10,8,10,0,0,,,0,0
0,7,2,0,NHL,1977-78,30,0,DET,,2,2,-3,0,11,,,0.0,0
